pos_group,date,player_team,npg,key_passes,shots,goals,xG,xA,xA_sum,npxG,npxG_sum,assists,xGChain,xGBuildup,opponent,npxG_share,xA_share,team_XG_avg,team_Rolling_Threat,Team_code,opp_XGC_avg,opp_Rolling_Threat_Against,xA2,Adjusted_XG,Adjusted_XA,Rolling_Adjusted_XG,Rolling_Adjusted_XA,Rolling_XG_Share,Rolling_XA_Share,Rolling_Adjusted_XG2,Rolling_Adjusted_XA2,XGIndex,XAIndex
DMC,2024-01-30,Fulham,0.0,2.5,2.5,0.0,0.26960955932736397,0.24232295155525205,0.4846459031105041,0.26960955932736397,0.5392191186547279,0.0,0.21591717004775995,0.1702138260006904,Everton,0.1120499000126965,0.22972518436553113,1.256640592787471,1.2075927308527583,54,1.3670565592181103,1.4342647834074558,0.12116147577762602,0.19248742029336038,0.08650308976268052,0.05182852517167022,0.08033355935093045,0.049730969335178066,0.0964931785840231,0.024653994969267155,0.023765425292218884,0.038241260070468686,0.052049492321574665
DMC,2024-02-03,Fulham,0.5,0.5,1.0,0.5,0.0785796288400888,0.01176061667501925,0.0235212333500385,0.0785796288400888,0.1571592576801776,0.0,0.24012774974107742,0.24012774974107742,Burnley,0.06100617125304342,0.011013273631616789,1.2367321782273033,1.2728936394961634,54,1.9309109104281104,1.791410393296613,0.005880308337509625,0.04222076625220851,0.0031594845569217905,0.05091350051267387,0.07068680000167937,0.05080479808926048,0.08835223525522251,0.024470781014476948,0.021711835798632357,0.03769214076357541,0.04619931790015586
DMC,2024-02-10,Fulham,0.0,1.0,0.0,0.0,0.0,0.2218104749917984,0.4436209499835968,0.0,0.0,0.0,0.6178812384605408,0.5988186597824096,Bournemouth,0.0,0.1959386370685876,1.207764135567641,1.343781934559143,54,1.5927019661367352,1.3747049602932384,0.1109052374958992,0.0,0.07474892405762969,0.046064595701943024,0.07119456550867316,0.045966245890283294,0.09859855923744776,0.0226554118875392,0.023838585703154544,0.03436000379474111,0.04751657560591385
DMC,2024-02-17,Fulham,0.0,1.0,0.5,0.0,0.0206544417887926,0.04958163201808925,0.0991632640361785,0.0206544417887926,0.0413088835775852,0.0,0.4892742782831192,0.42755549401044846,Aston Villa,0.014540565888652336,0.04703522986307978,1.247639135567641,1.4070591927392502,54,1.1492673803206763,1.2874911190856475,0.024790816009044626,0.016952391296736806,0.02034737214630379,0.0432920048062091,0.064838666338377,0.04297332398536606,0.09368776596369842,0.022122887265513234,0.023403732402320035,0.03270744603586117,0.044121199370348516
DMC,2024-02-24,Fulham,0.0,0.5,1.5,0.0,0.0875057019293308,0.0264078229665756,0.0528156459331512,0.0875057019293308,0.1750114038586616,0.0,0.19452170282602305,0.1447944492101669,Man Utd,0.07651631084169477,0.030076925573695977,1.1847881900909916,1.421176793646844,54,1.3875994799291518,1.6966930383823442,0.0132039114832878,0.05674280335591257,0.008562035802308606,0.04457303323951419,0.05780408752136845,0.046167894162159266,0.08762959068846009,0.023254191041397084,0.022027235273709464,0.033913612140455636,0.03991566139753896
DMC,2024-03-02,Fulham,0.0,0.5,0.5,0.0,0.0136833721771836,0.04192954301834105,0.0838590860366821,0.0136833721771836,0.0273667443543672,0.0,0.49953731894493103,0.49953731894493103,Brighton,0.009944022895652653,0.039547757286469504,1.1462553099903872,1.4097796944409884,54,1.3150616024690132,1.2312304272291417,0.020964771509170525,0.010747684882637495,0.016466902668391695,0.04135157149124022,0.052636939414746356,0.04271800166058721,0.08305036845969907,0.022311276252884267,0.021448386066785737,0.03183142387206224,0.03704266274076605
DMC,2024-03-09,Fulham,0.0,1.0,0.5,0.0,0.03748850151896475,0.267108291387558,0.534216582775116,0.03748850151896475,0.0749770030379295,0.0,0.22857455909252164,0.22857455909252164,Wolves,0.012613016188038716,0.2444705174799573,1.2315053099903872,1.374807232635865,54,1.56454598909428,1.574932230555116,0.133554145693779,0.023881994966126127,0.08508047283646629,0.03968780229837221,0.05669238109246135,0.039850860187011165,0.09842371598543795,0.0217542318549778,0.024018991186026416,0.030721017076675003,0.04035568613924388
DMC,2024-03-16,Fulham,0.5,0.0,2.5,0.5,0.15212864428758618,0.0,0.0,0.15212864428758618,0.30425728857517237,0.0,0.2233054861426353,0.12323667109012595,Spurs,0.058178366126488266,0.0,1.2832387710178472,1.4742063285563818,54,1.5532293404764772,1.272550967621455,0.0,0.10767195443440956,0.0,0.04616248345418529,0.049605833455903685,0.041596336943151846,0.08905002874872957,0.024771733246472655,0.022322181378180136,0.03546710835032897,0.03596400741704191
DMC,2024-03-30,Fulham,0.5,0.0,2.0,0.5,0.08311684802174565,0.0,0.0,0.08311684802174565,0.1662336960434913,0.0,0.17388992384076113,0.11291648540645835,Sheffield Utd,0.07429028615185573,0.0,1.3894887710178472,1.593680537486834,54,2.56442753340315,2.1914378279103923,0.0,0.0349534066703643,0.0,0.04509495233191663,0.04340510427391572,0.04471004639159983,0.08056907362980294,0.02357412787782591,0.01966814914804401,0.03433454010487127,0.03153662671097987
DMC,2024-04-02,Fulham,0.0,0.5,1.0,0.0,0.1059131398797035,0.011204419657588,0.022408839315176,0.1059131398797035,0.211826279759407,0.0,0.05893780849874015,0.04773338884115215,Nott'm Forest,0.10052769856687462,0.016405219098227095,1.424491547033841,1.67697047030098,54,1.5300921097132294,1.3344369488484566,0.005602209828794,0.07394802965125703,0.00391143515339791,0.04784286445756809,0.038468395633850995,0.05002601326543552,0.07445823034108143,0.025583310001981725,0.01845522128664647,0.03671308722977491,0.028461808460248733
DMC,2024-04-06,Fulham,0.0,1.5,2.0,0.0,0.0764533784240484,0.06260935217142105,0.1252187043428421,0.0764533784240484,0.1529067568480968,0.0,0.39857998490333557,0.275907002389431,Newcastle,0.09127683157205627,0.10113335304686862,1.436191537331429,1.6435991615133574,54,1.4987402818794848,1.5729735402302696,0.031304676085710526,0.049778972164495255,0.020382547267511687,0.04802725566775163,0.03620766458805858,0.05395466262797083,0.07699871821782306,0.02610764343649634,0.018057119692114904,0.03706744955212399,0.027132392140086743
DMC,2024-04-14,Fulham,0.0,1.0,2.0,0.0,0.22165375947952265,0.0933371856808662,0.1866743713617324,0.22165375947952265,0.4433075189590453,0.0,1.1111027598381042,0.9590402543544768,West Ham,0.061018443310806816,0.03514066055777514,1.400586082755101,1.6568992663241875,54,1.7037947144603622,1.7837167728678782,0.0466685928404331,0.12711284839341425,0.026763262578490085,0.05555921687971949,0.03502711433686252,0.05462740364538378,0.07301223653591374,0.029125144827991195,0.017820922512181616,0.04234218085385534,0.02642401842452207
DMC,2024-04-21,Fulham,0.0,0.5,1.0,0.0,0.0419231010600924,0.0544719323515892,0.1089438647031784,0.0419231010600924,0.0838462021201848,0.0,0.11087656207382675,0.056404629722237545,Liverpool,0.04927503288119229,0.19479747857693067,1.4615860827551015,1.7460368580336645,54,0.9953653241654896,1.0454853693922967,0.0272359661757946,0.041083947191657075,0.026690797383432815,0.054180619766570695,0.03398507471768381,0.054117654048794116,0.0846108310160106,0.02969334038701963,0.018246216329632622,0.041936980076795166,0.026115645523658217
DMC,2024-04-27,Fulham,0.0,0.5,0.5,0.0,0.02552441880106925,0.151374414563179,0.302748829126358,0.02552441880106925,0.0510488376021385,0.0,0.5954245030879974,0.41852568089962006,Crystal Palace,0.018307777499946953,0.1346617862097511,1.421696439650559,1.6977822507794562,54,1.2340285776190243,1.358757663488524,0.0756872072815895,0.019688795317091858,0.05838291339378486,0.050895684104715566,0.037034804552196446,0.05070718961557057,0.08937758865350968,0.028753068042674534,0.019982648533028283,0.03982437607369505,0.028508726542612363
DMC,2024-05-04,Fulham,0.0,1.0,1.0,0.0,0.0668489634990692,0.05065289884805675,0.1013057976961135,0.0668489634990692,0.1336979269981384,0.0,0.35412678867578506,0.2667401954531669,Brentford,0.045919235924274375,0.0840672576592261,1.4101609391324714,1.6243094694320244,54,1.4060879452221664,1.4001327411849311,0.025326449424028376,0.04764341152702303,0.01805021931931855,0.05058594385922104,0.03466173139808671,0.05025119402592332,0.0888718428445303,0.029118052260550083,0.01948326645692955,0.03985199805988556,0.02707249892750813
DMC,2024-05-11,Fulham,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Man City,0.0,0.0,1.3531847226018323,1.5875207857530214,54,0.7154274659466169,0.8218866316556195,0.0,0.0,0.0,0.04576823492024761,0.030329014973325873,0.04546536602345443,0.08040785781171789,0.027998962454678526,0.018734468952140086,0.03688359868746307,0.02453174196273298
DMC,2024-05-19,Fulham,0.0,1.5,1.0,0.0,0.0275026205927133,0.09482132643461226,0.18964265286922452,0.0275026205927133,0.0550052411854266,0.5,0.28741815686225886,0.25507980585098267,Luton,0.024644406256283797,0.10348300664769712,1.288184487565173,1.4228306875338936,54,2.3867377194949424,1.8827579650314985,0.29741066321730614,0.012883311109735344,0.1393188728566634,0.04263633741448453,0.043952747208743065,0.043482417474200084,0.0826054910341921,0.0256545917758786,0.022833246510492237,0.034145464595181564,0.03339299685961765
DMC,2024-08-16,Fulham,0.0,3.5,0.0,0.0,0.0,0.15174645185470576,0.3034929037094115,0.0,0.0,0.0,0.1071117147803306,0.0573141202330589,Man Utd,0.0,0.682228840345588,1.3352243213533692,1.4249768515921568,54,1.6079136723049816,1.899484092682399,0.07587322592735288,0.0,0.043264682828253936,0.03857573385120029,0.04386673916118192,0.0393412348576096,0.13971247668289646,0.02340507032946909,0.022994348707447276,0.03099040209033469,0.0334305439343146
DMC,2024-08-24,Fulham,0.0,4.0,1.0,0.0,0.02891971729695795,0.3800789006054401,0.7601578012108802,0.02891971729695795,0.0578394345939159,0.0,0.23401778936386106,0.13601946830749506,Leicester,0.01473855047383605,0.24593454338520288,1.230974321353369,1.3581047451431372,54,1.7976676487919554,1.5340435127192051,0.19003945030272004,0.01736027878469565,0.11407918699442365,0.036555214321056996,0.05264329514033714,0.036998122059154974,0.149828863987878,0.022323610917387725,0.026783044851161415,0.02943941261922236,0.039713169995749274
DMC,2024-09-14,Fulham,0.0,1.0,2.5,0.0,0.14502978324890134,0.0493732132017612,0.0987464264035224,0.14502978324890134,0.2900595664978027,0.0,0.8649194538593292,0.7202927768230438,West Ham,0.05025270851750754,0.026518157632045493,1.202493479531176,1.3955801955002145,54,1.8014647236662635,1.9113668288411096,0.0246866066008806,0.07812354597717147,0.013297994402255648,0.040514103050210755,0.04772513254807695,0.03826046362661713,0.13808498719208445,0.02415769304174692,0.024961921221383892,0.032335898045978834,0.03634352688473042
DMC,2024-09-21,Fulham,0.0,2.0,1.0,0.0,0.0495454967021942,0.24502717703580854,0.49005435407161707,0.0495454967021942,0.0990909934043884,0.0,0.3029899597167969,0.25344446301460266,Newcastle,0.015419612021904542,0.10606339028754366,1.2114922334352527,1.443632671062688,54,1.2611040541945513,1.5538711650784665,0.12251358851790427,0.03520137325755186,0.0870441684026931,0.040008128784243244,0.05264001202990397,0.03608514442616831,0.13503531129641388,0.024217679022941467,0.027557449899927526,0.03211290390359235,0.040098730964915744
DMC,2024-09-28,Fulham,0.0,1.0,0.5,0.0,0.0235847271978855,0.04308127518743275,0.0861625503748655,0.0235847271978855,0.047169454395771,0.0,0.1015597619116306,0.0482570007443428,Nott'm Forest,0.03475252055462134,0.11252014597248254,1.2477422334352528,1.598178587179852,54,1.3902998809438611,1.235354254280889,0.021540637593716376,0.017964839223477313,0.01640782561932708,0.037908767873694106,0.048110988728581855,0.035958227866973363,0.13289100983699184,0.023526239757312033,0.02656893287374404,0.030717503815503068,0.03733996080116295
DMC,2024-10-19,Fulham,0.0,0.5,1.0,0.0,0.41477733850479126,0.266063392162323,0.532126784324646,0.0341929271817207,0.0683858543634414,0.0,0.08993098139762876,0.08993098139762876,Aston Villa,0.018289153410085364,0.24229898177563933,1.3123559700038792,1.5096992308095742,54,1.413346814213729,1.2688982363838928,0.1330316960811615,0.025495751906860476,0.09919428953854992,0.03672657587685281,0.05449640132982786,0.034275458871079266,0.1433108166882916,0.023223448848949477,0.029747037633165024,0.029975012362901142,0.04212171948149644
DMC,2024-10-26,Fulham,0.0,1.5,0.5,0.0,0.01319111511111255,0.058024552650749656,0.11604910530149931,0.01319111511111255,0.0263822302222251,0.0,0.5972846448421478,0.5755796432495117,Everton,0.008799343334997748,0.04532560035544965,1.335172386477351,1.4822368269583774,54,1.4045426601706383,1.5763440010901653,0.029012276325374828,0.008850464046515074,0.019465534669542733,0.034071708083487307,0.05011754299729222,0.031849162153357216,0.13397889132325905,0.02193531032871758,0.028503500674324042,0.028003509206102443,0.03931052183580813
DMC,2024-11-04,Fulham,0.0,2.0,1.0,0.0,0.03991361707448955,0.07007050886750216,0.14014101773500431,0.03991361707448955,0.0798272341489791,0.0,0.2860803008079528,0.20836161077022552,Brentford,0.027605716189900216,0.10162254392778824,1.3536834350779114,1.43445722358858,54,1.61944106898566,1.774733743663732,0.03503525443375108,0.023518892972595108,0.02064434295085915,0.033066678072926146,0.04643339299148809,0.03144502444255179,0.1308973344284523,0.021249948031712804,0.027117071220338858,0.027158313052319475,0.03677523210591348
DMC,2024-11-09,Fulham,0.0,2.0,1.0,0.0,0.19546353816986084,0.18047127872705454,0.3609425574541091,0.19546353816986084,0.3909270763397217,0.0,0.44246994331479067,0.22410645708441732,Crystal Palace,0.08935526049263348,0.08842321603616496,1.3459109499560042,1.6064000706400077,54,1.2274489180150745,1.3923686864995586,0.09023563936352727,0.14921919589594776,0.06888696312905722,0.044128822627499634,0.049240089258684235,0.036960285018750046,0.12685218029585352,0.02426744942320766,0.0287853748626437,0.03419813602535365,0.03901273206066397
DMC,2024-11-23,Fulham,0.0,1.0,0.5,0.0,0.0246200673282146,0.03413854911923405,0.0682770982384681,0.0246200673282146,0.0492401346564292,0.0,0.06415227428078644,0.03953220695257185,Wolves,0.03433004667936973,0.06630999888170938,1.418161403916872,1.630600061810007,54,1.8434134900133232,1.9567345205632896,0.017069274559617025,0.012957425479055956,0.008983478807725192,0.041160118137171665,0.04420801295231436,0.03670978612928525,0.12108625825641121,0.022609823205976178,0.02649983167758052,0.03188497067157392,0.03535392231494744
DMC,2024-12-01,Fulham,0.0,1.0,0.5,0.0,0.0133118601515889,0.0213472135365009,0.0426944270730018,0.0133118601515889,0.0266237203031778,0.0,0.3827617764472961,0.3827617764472961,Spurs,0.008421574550141234,0.023840978393467518,1.372666657098966,1.533025054083756,54,1.327826601585406,1.2789687899524151,0.01067360676825045,0.010213199083289664,0.008189063708566549,0.03821279251299243,0.03970564429684588,0.034015670740795347,0.11182480303136895,0.021647003586720073,0.025182293885667728,0.02992989804985625,0.032443969091256804
DMC,2024-12-05,Fulham,1.0,0.5,1.5,1.0,0.23002663254737854,0.04787753894925115,0.0957550778985023,0.23002663254737854,0.4600532650947571,0.0,0.32662510871887207,0.04872092232108115,Brighton,0.3450514725836058,0.24599949888146996,1.375273109338435,1.5901469223232865,54,1.4051697036520654,1.5293788546351914,0.023938769474625574,0.15677139292704914,0.0163151292262803,0.049504087790521636,0.036781829913025185,0.06363812805915825,0.12460334549328334,0.02466450497821493,0.02415058374156794,0.03708429638436828,0.03046620682729656
DMC,2024-12-08,Fulham,0.0,0.5,0.0,0.0,0.0,0.05302504822611805,0.1060500964522361,0.0,0.0,0.0,0.1509879529476165,0.0979629065841436,Arsenal,0.0,0.5412767859472043,1.37700982494872,1.4876285570328758,54,0.7886503461913474,1.0062842686146567,0.026512524113059027,0.0,0.029541492926108054,0.044789412762852907,0.03587678778966054,0.05757735395828604,0.16428653029841866,0.023557725634653606,0.024543940419735556,0.03417356919875326,0.030210364104698045
DMC,2024-12-14,Fulham,0.0,1.0,1.0,0.0,0.03004775196313855,0.0403100959956646,0.0806201919913292,0.03004775196313855,0.0600955039262771,0.0,0.7291018068790436,0.6587439775466919,Liverpool,0.023361701929228044,0.03652156764243067,1.3124800835596062,1.3466749874037662,54,0.8769288817174519,1.1916117876788042,0.0201550479978323,0.029052125885355273,0.0194872146301237,0.04329062353642456,0.033828091144718436,0.054318720431709086,0.152118438616896,0.023792079090077377,0.0242490476776052,0.033541351313250964,0.02903856941116182
DMC,2024-12-22,Fulham,0.0,1.0,0.5,0.0,0.0119155496358871,0.02796178404241795,0.0559235680848359,0.0119155496358871,0.0238310992717742,0.0,0.36864205449819565,0.35616020858287806,Southampton,0.009513053192835077,0.054116986681350183,1.3527789290234005,1.3383406139782954,54,2.2278614438882025,2.049582224164337,0.013980892021208976,0.005571341464941879,0.006537031510492939,0.03969831095818811,0.03041670869044025,0.050051514028006804,0.14278496700398688,0.021526414211983053,0.021982800867007934,0.03061236258508558,0.02619975477872409
DMC,2025-01-14,Fulham,0.0,0.0,2.0,0.0,0.4401295632123947,0.0,0.0,0.4401295632123947,0.8802591264247894,0.0,0.7884217798709869,0.42395742982625956,West Ham,0.15501588701737015,0.0,1.3705811758177358,1.457914017129367,54,1.7388794660097422,1.9038561610624112,0.0,0.24164782090768888,0.0,0.05893159762004533,0.02661462010413522,0.060048120979374744,0.1291863987178929,0.02454391560347791,0.019980862569480874,0.04173775661176162,0.023297741336808047
DMC,2025-01-18,Fulham,0.0,1.0,1.5,0.0,0.19283775985240936,0.6554336547851562,1.3108673095703125,0.19283775985240936,0.3856755197048187,0.5,1.3885266780853271,0.5402553081512451,Leicester,0.07273010361098906,0.39243150443298913,1.3934536065629115,1.454424764988196,54,2.138217588087364,1.77551784305216,0.5777168273925781,0.09854409591312752,0.29522528415998217,0.06270421650510077,0.06019095311111609,0.061255928849052295,0.15425736116694966,0.02706966059622854,0.024079640127833025,0.044886938550664654,0.04213529661947456
DMC,2025-01-26,Fulham,0.0,0.5,0.0,0.0,0.0,0.0284322332590818,0.0568644665181636,0.0,0.0,0.0,0.16374198347330088,0.1353097483515739,Man Utd,0.0,0.0988283825605034,1.4429978885016967,1.4651216693646716,54,1.5166614312447484,1.165831115919715,0.0142161166295409,0.0,0.010599184437301111,0.05673238636175784,0.053991982026889214,0.05542203086342827,0.14897841082347857,0.025254306526137176,0.02299476297016522,0.04099334644394751,0.03849337249852722
DMC,2025-02-01,Fulham,0.0,2.5,0.0,0.0,0.0,0.062396015971899005,0.12479203194379801,0.0,0.0,0.0,0.25090843811631197,0.1939553618431091,Newcastle,0.0,0.07116512674113443,1.3843728885016966,1.3957314606940878,54,1.1122733750429012,1.302871734458113,0.031198007985949502,0.0,0.025835307256047425,0.05132930194635233,0.05047239768053399,0.05014374220976844,0.14156762186325533,0.023729486153626182,0.022898136099679355,0.037529394049989256,0.03668526689010668
