,id,title,h_a,xG,xGA,npxG,npxGA,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxGD,ppda_att,ppda_def,ppda_allowed_att,ppda_allowed_def,ppda,ppda_allowed
561,228,Fulham,a,1.10254,1.78824,1.10254,1.78824,10,4,3,3,0.8092999999999999,d,2024-03-30 15:00:00,0,1,0,1,-0.6857,91,13,320,17,7.0,18.823529411764707
562,228,Fulham,a,1.04304,1.94619,1.04304,1.94619,8,6,1,3,0.7301,l,2024-04-02 18:30:00,0,0,1,0,-0.9031500000000001,176,20,316,10,8.8,31.6
563,228,Fulham,h,0.834564,1.18012,0.834564,1.18012,11,7,0,1,1.0251000000000001,l,2024-04-06 14:00:00,0,0,1,0,-0.3455560000000001,144,25,307,23,5.76,13.347826086956522
564,228,Fulham,a,3.61413,1.45307,3.61413,1.45307,10,3,2,0,2.6252999999999997,w,2024-04-14 13:00:00,1,0,0,3,2.16106,293,22,237,17,13.318181818181818,13.941176470588236
565,228,Fulham,h,0.83885,1.02445,0.83885,1.02445,8,9,1,3,1.2061000000000002,l,2024-04-21 15:30:00,0,0,1,0,-0.1856000000000001,468,9,257,21,52.0,12.238095238095237
566,228,Fulham,h,1.39418,1.05387,1.39418,1.05387,7,7,1,1,1.6663000000000001,d,2024-04-27 14:00:00,0,1,0,1,0.3403099999999999,246,24,324,28,10.25,11.571428571428571
567,228,Fulham,a,1.45579,0.809379,1.45579,0.809379,3,6,0,0,1.8929,d,2024-05-04 14:00:00,0,1,0,1,0.646411,280,15,194,21,18.666666666666668,9.238095238095237
568,228,Fulham,h,0.0886245,3.15218,0.0886245,2.39101,1,13,0,4,0.0252,l,2024-05-11 11:30:00,0,0,1,0,-2.3023855,470,11,303,17,42.72727272727273,17.823529411764707
569,228,Fulham,a,1.11598,2.06743,1.11598,1.30626,5,4,4,2,0.6769000000000001,w,2024-05-19 15:00:00,1,0,0,3,-0.19028,168,16,264,19,10.5,13.894736842105264
570,229,Wolverhampton Wanderers,a,1.72228,1.97087,1.72228,1.97087,12,16,0,1,1.1733,l,2023-08-14 19:00:00,0,0,1,0,-0.24858999999999987,243,18,233,32,13.5,7.28125
571,229,Wolverhampton Wanderers,h,2.68821,3.15562,2.68821,3.15562,6,14,1,4,1.1195,l,2023-08-19 14:00:00,0,0,1,0,-0.46740999999999966,327,24,263,35,13.625,7.514285714285714
572,229,Wolverhampton Wanderers,a,1.40228,1.89792,1.40228,1.89792,4,7,1,0,1.0219,w,2023-08-26 14:00:00,1,0,0,3,-0.4956400000000001,194,19,313,24,10.210526315789474,13.041666666666666
573,229,Wolverhampton Wanderers,a,1.13911,2.32935,1.13911,2.32935,8,11,2,3,0.5703,l,2023-09-03 13:00:00,0,0,1,0,-1.1902399999999997,191,29,296,25,6.586206896551724,11.84
574,229,Wolverhampton Wanderers,h,0.538833,2.82701,0.538833,2.82701,9,16,1,3,0.12719999999999998,l,2023-09-16 11:30:00,0,0,1,0,-2.288177,404,22,210,21,18.363636363636363,10.0
575,229,Wolverhampton Wanderers,a,0.762984,2.24101,0.762984,1.47984,1,17,1,1,0.30569999999999997,d,2023-09-23 14:00:00,0,1,0,1,-0.716856,186,15,191,28,12.4,6.821428571428571
576,229,Wolverhampton Wanderers,h,0.673985,0.98075,0.673985,0.98075,1,13,2,1,1.0944,w,2023-09-30 14:00:00,1,0,0,3,-0.30676500000000007,209,13,149,28,16.076923076923077,5.321428571428571
577,229,Wolverhampton Wanderers,h,1.76232,1.81618,1.76232,1.81618,3,9,1,1,1.3605,d,2023-10-08 13:00:00,0,1,0,1,-0.0538599999999998,239,21,223,15,11.380952380952381,14.866666666666667
578,229,Wolverhampton Wanderers,a,2.30454,1.01839,2.30454,1.01839,15,5,2,1,2.294,w,2023-10-21 14:00:00,1,0,0,3,1.28615,136,21,298,21,6.476190476190476,14.19047619047619
579,229,Wolverhampton Wanderers,h,0.863393,2.31987,0.863393,1.5587,8,3,2,2,0.3476,d,2023-10-28 16:30:00,0,1,0,1,-0.695307,331,28,217,30,11.821428571428571,7.233333333333333
580,229,Wolverhampton Wanderers,a,1.14803,1.10165,1.14803,0.340518,4,3,1,2,1.3507,l,2023-11-04 15:00:00,0,0,1,0,0.8075120000000001,120,5,310,32,24.0,9.6875
581,229,Wolverhampton Wanderers,h,1.90884,0.432315,1.90884,0.432315,6,5,2,1,2.4936000000000003,w,2023-11-11 12:30:00,1,0,0,3,1.476525,381,37,256,29,10.297297297297296,8.827586206896552
582,229,Wolverhampton Wanderers,a,1.57875,2.49057,0.817578,0.968233,4,12,2,3,0.6443,l,2023-11-27 20:00:00,0,0,1,0,-0.15065499999999998,381,11,265,31,34.63636363636363,8.548387096774194
583,229,Wolverhampton Wanderers,a,1.07886,3.30368,1.07886,3.30368,1,16,1,2,0.2162,l,2023-12-02 15:00:00,0,0,1,0,-2.2248200000000002,290,17,276,32,17.058823529411764,8.625
584,229,Wolverhampton Wanderers,h,1.11886,0.781542,1.11886,0.781542,4,2,1,0,1.6513,w,2023-12-05 19:30:00,1,0,0,3,0.337318,216,19,289,25,11.368421052631579,11.56
585,229,Wolverhampton Wanderers,h,1.02199,1.21801,1.02199,1.21801,4,5,1,1,1.1472000000000002,d,2023-12-09 15:00:00,0,1,0,1,-0.19602000000000008,158,18,396,21,8.777777777777779,18.857142857142858
586,229,Wolverhampton Wanderers,a,0.556206,1.03828,0.556206,1.03828,9,4,0,3,0.8795999999999999,l,2023-12-17 14:00:00,0,0,1,0,-0.4820740000000001,217,27,289,25,8.037037037037036,11.56
587,229,Wolverhampton Wanderers,h,1.74626,1.75447,1.74626,1.75447,6,19,2,1,1.3435,w,2023-12-24 13:00:00,1,0,0,3,-0.00821000000000005,334,29,114,17,11.517241379310345,6.705882352941177
588,229,Wolverhampton Wanderers,a,1.89483,2.59347,1.89483,2.59347,7,15,4,1,0.9208000000000001,w,2023-12-27 19:30:00,1,0,0,3,-0.6986399999999999,298,22,220,21,13.545454545454545,10.476190476190476
589,229,Wolverhampton Wanderers,h,2.64477,0.519641,2.64477,0.519641,10,3,3,0,2.8174,w,2023-12-30 15:00:00,1,0,0,3,2.125129,238,22,297,36,10.818181818181818,8.25
590,229,Wolverhampton Wanderers,a,1.14116,1.3701,1.14116,1.3701,4,16,0,0,1.1415,d,2024-01-22 19:45:00,0,1,0,1,-0.22894000000000014,406,16,195,22,25.375,8.863636363636363
591,229,Wolverhampton Wanderers,h,2.27609,3.22698,1.51492,3.22698,9,9,3,4,0.773,l,2024-02-01 20:15:00,0,0,1,0,-1.7120600000000001,276,18,264,21,15.333333333333334,12.571428571428571
592,229,Wolverhampton Wanderers,a,2.48996,2.35967,1.72879,2.35967,6,13,4,2,1.4731,w,2024-02-04 14:00:00,1,0,0,3,-0.6308799999999999,337,19,219,25,17.736842105263158,8.76
593,229,Wolverhampton Wanderers,h,1.05781,1.84908,1.05781,1.84908,7,3,0,2,0.7488,l,2024-02-10 15:00:00,0,0,1,0,-0.7912700000000001,110,19,317,20,5.7894736842105265,15.85
594,229,Wolverhampton Wanderers,a,1.77591,1.59768,1.77591,1.59768,5,19,2,1,1.5262,w,2024-02-17 15:00:00,1,0,0,3,0.1782300000000001,292,19,139,28,15.368421052631579,4.964285714285714
595,229,Wolverhampton Wanderers,h,1.21618,0.654342,1.21618,0.654342,7,5,1,0,1.8486999999999998,w,2024-02-25 13:30:00,1,0,0,3,0.5618380000000001,177,11,394,15,16.09090909090909,26.266666666666666
596,229,Wolverhampton Wanderers,a,0.507769,3.33495,0.507769,3.33495,5,8,0,3,0.06659999999999999,l,2024-03-02 15:00:00,0,0,1,0,-2.827181,265,18,331,31,14.722222222222221,10.67741935483871
597,229,Wolverhampton Wanderers,h,1.29589,2.94155,1.29589,2.94155,9,15,2,1,0.4423,w,2024-03-09 15:00:00,1,0,0,3,-1.64566,319,17,261,18,18.764705882352942,14.5
598,229,Wolverhampton Wanderers,a,1.66232,1.28271,1.66232,1.28271,5,5,0,2,1.6791,l,2024-03-30 17:30:00,0,0,1,0,0.37961,276,36,283,20,7.666666666666667,14.15
599,229,Wolverhampton Wanderers,a,1.01021,1.12581,1.01021,1.12581,4,11,1,1,1.2395,d,2024-04-02 18:45:00,0,1,0,1,-0.11559999999999993,216,15,308,35,14.4,8.8
600,229,Wolverhampton Wanderers,h,1.78341,1.14133,1.02224,0.380163,12,3,1,2,1.9590999999999998,l,2024-04-06 14:00:00,0,0,1,0,0.642077,219,25,378,33,8.76,11.454545454545455
601,229,Wolverhampton Wanderers,a,1.45688,1.76244,1.45688,1.76244,3,6,2,2,1.1421,d,2024-04-13 14:00:00,0,1,0,1,-0.30556000000000005,208,16,357,30,13.0,11.9
602,229,Wolverhampton Wanderers,h,0.164516,1.66179,0.164516,1.66179,2,20,0,2,0.2613,l,2024-04-20 18:30:00,0,0,1,0,-1.497274,281,18,314,23,15.61111111111111,13.652173913043478
603,229,Wolverhampton Wanderers,h,0.484454,2.40311,0.484454,2.40311,7,12,0,1,0.25270000000000004,l,2024-04-24 18:45:00,0,0,1,0,-1.918656,131,16,286,34,8.1875,8.411764705882353
604,229,Wolverhampton Wanderers,h,1.49011,0.90435,1.49011,0.90435,2,6,2,1,1.8716,w,2024-04-27 14:00:00,1,0,0,3,0.5857600000000001,241,20,429,45,12.05,9.533333333333333
605,229,Wolverhampton Wanderers,a,0.396887,4.52542,0.396887,3.00308,1,19,1,5,0.011200000000000002,l,2024-05-04 16:30:00,0,0,1,0,-2.606193,329,25,307,22,13.16,13.954545454545455
606,229,Wolverhampton Wanderers,h,1.1561,2.51452,1.1561,2.51452,5,9,1,3,0.4649,l,2024-05-11 14:00:00,0,0,1,0,-1.3584200000000002,172,30,330,27,5.733333333333333,12.222222222222221
607,229,Wolverhampton Wanderers,a,0.731254,5.65937,0.731254,5.65937,1,22,0,2,0.0069,l,2024-05-19 15:00:00,0,0,1,0,-4.928116,249,15,158,31,16.6,5.096774193548387
608,238,Sheffield United,h,0.422704,2.27616,0.422704,2.27616,2,9,0,1,0.2253,l,2023-08-12 14:00:00,0,0,1,0,-1.853456,312,22,101,23,14.181818181818182,4.391304347826087
609,238,Sheffield United,a,0.551038,1.37181,0.551038,1.37181,4,6,1,2,0.6533,l,2023-08-18 18:45:00,0,0,1,0,-0.820772,238,19,238,15,12.526315789473685,15.866666666666667
610,238,Sheffield United,h,0.762232,3.84804,0.762232,3.08687,3,22,1,2,0.07400000000000001,l,2023-08-27 13:00:00,0,0,1,0,-2.3246379999999998,406,11,92,14,36.90909090909091,6.571428571428571
611,238,Sheffield United,h,1.575,2.73871,1.575,2.73871,5,3,2,2,0.5813999999999999,d,2023-09-02 11:30:00,0,1,0,1,-1.1637100000000002,256,20,225,26,12.8,8.653846153846153
612,238,Sheffield United,a,0.790655,2.15909,0.790655,2.15909,4,21,1,2,0.49179999999999996,l,2023-09-16 14:00:00,0,0,1,0,-1.3684349999999998,306,21,133,28,14.571428571428571,4.75
613,238,Sheffield United,h,0.579392,5.1082,0.579392,5.1082,5,11,0,8,0.018000000000000002,l,2023-09-24 15:30:00,0,0,1,0,-4.528808,373,25,262,30,14.92,8.733333333333333
614,238,Sheffield United,a,0.911997,3.19753,0.911997,3.19753,5,16,0,2,0.21350000000000002,l,2023-09-30 14:00:00,0,0,1,0,-2.285533,319,15,226,16,21.266666666666666,14.125
615,238,Sheffield United,a,0.251809,2.26612,0.251809,2.26612,0,9,1,3,0.1633,l,2023-10-07 14:00:00,0,0,1,0,-2.0143109999999997,242,23,168,27,10.521739130434783,6.222222222222222
616,238,Sheffield United,h,1.41074,1.46187,0.649567,1.46187,7,7,1,2,1.3211,l,2023-10-21 19:00:00,0,0,1,0,-0.812303,296,21,135,11,14.095238095238095,12.272727272727273
617,238,Sheffield United,a,0.0281554,3.03496,0.0281554,2.27379,1,9,0,5,0.0162,l,2023-10-28 14:00:00,0,0,1,0,-2.2456346,402,13,191,16,30.923076923076923,11.9375
618,238,Sheffield United,h,1.10165,1.14803,0.340518,1.14803,3,4,2,1,1.276,w,2023-11-04 15:00:00,1,0,0,3,-0.8075120000000001,310,32,120,5,9.6875,24.0
619,238,Sheffield United,a,0.84434,1.08601,0.84434,1.08601,13,4,1,1,1.1143,d,2023-11-12 14:00:00,0,1,0,1,-0.24166999999999994,413,33,201,16,12.515151515151516,12.5625
620,238,Sheffield United,h,0.816227,3.13975,0.816227,3.13975,7,7,1,3,0.2165,l,2023-11-25 15:00:00,0,0,1,0,-2.323523,275,26,193,11,10.576923076923077,17.545454545454547
621,238,Sheffield United,a,0.618131,2.60469,0.618131,2.60469,3,13,0,5,0.2195,l,2023-12-02 15:00:00,0,0,1,0,-1.9865590000000002,275,18,194,17,15.277777777777779,11.411764705882353
622,238,Sheffield United,h,0.834172,1.80116,0.834172,1.80116,2,14,0,2,0.6531,l,2023-12-06 19:30:00,0,0,1,0,-0.9669880000000001,363,14,57,18,25.928571428571427,3.1666666666666665
623,238,Sheffield United,h,0.841976,0.644638,0.841976,0.644638,6,7,1,0,1.5383,w,2023-12-09 15:00:00,1,0,0,3,0.1973379999999999,268,22,147,20,12.181818181818182,7.35
624,238,Sheffield United,a,0.44014,3.27322,0.44014,3.27322,3,13,0,2,0.0555,l,2023-12-16 15:00:00,0,0,1,0,-2.83308,471,22,101,27,21.40909090909091,3.740740740740741
625,238,Sheffield United,a,0.646159,1.21861,0.646159,1.21861,2,10,1,1,0.8372999999999999,d,2023-12-22 20:00:00,0,1,0,1,-0.5724509999999999,344,22,78,18,15.636363636363637,4.333333333333333
626,238,Sheffield United,h,3.61788,0.715575,3.61788,0.715575,7,3,2,3,2.8706,l,2023-12-26 15:00:00,0,0,1,0,2.902305,187,25,156,21,7.48,7.428571428571429
627,238,Sheffield United,a,0.263211,2.24229,0.263211,2.24229,1,12,0,2,0.1055,l,2023-12-30 15:00:00,0,0,1,0,-1.979079,467,4,134,14,116.75,9.571428571428571
628,238,Sheffield United,h,2.61362,2.4241,1.85245,1.66293,9,5,2,2,1.5154999999999998,d,2024-01-21 14:00:00,0,1,0,1,0.1895199999999999,196,23,271,24,8.521739130434783,11.291666666666666
629,238,Sheffield United,a,0.768467,1.1601,0.768467,1.1601,7,8,2,3,0.954,l,2024-01-30 20:00:00,0,0,1,0,-0.3916329999999999,243,31,224,25,7.838709677419355,8.96
630,238,Sheffield United,h,1.52784,2.99015,1.52784,2.99015,7,5,0,5,0.4546,l,2024-02-03 17:30:00,0,0,1,0,-1.4623099999999998,464,19,192,14,24.42105263157895,13.714285714285714
631,238,Sheffield United,a,1.98283,1.76215,1.22166,1.00099,4,9,3,1,1.5505,w,2024-02-10 15:00:00,1,0,0,3,0.22066999999999992,269,18,64,16,14.944444444444445,4.0
632,238,Sheffield United,h,0.586214,3.35549,0.586214,3.35549,3,15,0,5,0.0842,l,2024-02-18 14:00:00,0,0,1,0,-2.769276,386,2,101,17,193.0,5.9411764705882355
633,238,Sheffield United,a,0.654342,1.21618,0.654342,1.21618,5,7,0,1,0.8488,l,2024-02-25 13:30:00,0,0,1,0,-0.5618380000000001,394,15,177,11,26.266666666666666,16.09090909090909
634,238,Sheffield United,h,0.201374,2.47294,0.201374,2.47294,2,22,0,6,0.1286,l,2024-03-04 20:00:00,0,0,1,0,-2.271566,449,12,110,9,37.416666666666664,12.222222222222221
635,238,Sheffield United,a,1.91752,3.92657,1.91752,3.1654,2,15,2,2,0.38849999999999996,d,2024-03-09 15:00:00,0,1,0,1,-1.24788,208,11,103,21,18.90909090909091,4.904761904761905
636,238,Sheffield United,h,1.78824,1.10254,1.78824,1.10254,4,10,3,3,1.9441999999999997,d,2024-03-30 15:00:00,0,1,0,1,0.6857,320,17,91,13,18.823529411764707,7.0
637,238,Sheffield United,a,0.720948,2.51772,0.720948,2.51772,2,18,1,3,0.3073,l,2024-04-04 18:30:00,0,0,1,0,-1.7967720000000003,396,15,59,23,26.4,2.5652173913043477
638,238,Sheffield United,h,1.74265,0.521789,1.74265,0.521789,6,6,2,2,2.3649,d,2024-04-07 16:30:00,0,1,0,1,1.2208610000000002,474,23,159,21,20.608695652173914,7.571428571428571
639,238,Sheffield United,a,0.834498,1.09071,0.834498,1.09071,6,5,0,2,1.1159,l,2024-04-13 14:00:00,0,0,1,0,-0.2562120000000001,204,16,159,20,12.75,7.95
640,238,Sheffield United,h,1.97816,2.42338,1.97816,2.42338,9,6,1,4,1.072,l,2024-04-20 14:00:00,0,0,1,0,-0.44521999999999995,278,22,246,19,12.636363636363637,12.947368421052632
641,238,Sheffield United,a,1.20517,3.51311,1.20517,2.75194,2,14,2,4,0.2248,l,2024-04-24 19:00:00,0,0,1,0,-1.5467699999999998,393,18,158,25,21.833333333333332,6.32
642,238,Sheffield United,a,1.82408,2.93477,1.82408,2.17361,4,18,1,5,0.7273,l,2024-04-27 14:00:00,0,0,1,0,-0.3495300000000001,294,20,214,26,14.7,8.23076923076923
643,238,Sheffield United,h,2.48986,1.93818,1.72869,1.93818,8,6,1,3,1.743,l,2024-05-04 14:00:00,0,0,1,0,-0.20948999999999995,224,21,274,17,10.666666666666666,16.11764705882353
644,238,Sheffield United,a,0.465523,1.82411,0.465523,1.82411,4,9,0,1,0.3558,l,2024-05-11 14:00:00,0,0,1,0,-1.358587,242,17,216,21,14.235294117647058,10.285714285714286
645,238,Sheffield United,h,0.697312,3.19675,0.697312,3.19675,2,14,0,3,0.107,l,2024-05-19 15:00:00,0,0,1,0,-2.499438,441,13,114,23,33.92307692307692,4.956521739130435
646,244,Brentford,h,1.90756,1.45316,1.1464,1.45316,11,7,2,2,1.7563,d,2023-08-13 13:00:00,0,1,0,1,-0.3067599999999999,282,20,182,31,14.1,5.870967741935484
647,244,Brentford,a,3.46888,0.399899,2.70772,0.399899,13,8,3,0,2.9282,w,2023-08-19 14:00:00,1,0,0,3,2.307821,243,19,241,23,12.789473684210526,10.478260869565217
648,244,Brentford,h,0.948011,1.06061,0.948011,1.06061,5,5,1,1,1.2513,d,2023-08-26 14:00:00,0,1,0,1,-0.112599,160,25,318,25,6.4,12.72
649,244,Brentford,h,3.07185,2.11013,3.07185,2.11013,15,5,2,2,2.0028,d,2023-09-02 14:00:00,0,1,0,1,0.9617200000000001,137,24,294,21,5.708333333333333,14.0
650,244,Brentford,a,0.633678,1.50126,0.633678,0.740091,4,8,0,1,0.5686,l,2023-09-16 16:30:00,0,0,1,0,-0.10641300000000009,215,27,176,23,7.962962962962963,7.6521739130434785
651,244,Brentford,h,1.57402,2.51497,1.57402,2.51497,6,10,1,3,0.7358,l,2023-09-23 16:30:00,0,0,1,0,-0.94095,210,15,359,25,14.0,14.36
652,244,Brentford,a,1.75862,0.800317,1.75862,0.800317,11,2,1,1,2.0866,d,2023-10-01 13:00:00,0,1,0,1,0.9583030000000001,219,14,327,8,15.642857142857142,40.875
653,244,Brentford,a,1.02509,1.29356,1.02509,1.29356,2,17,1,2,1.1315,l,2023-10-07 14:00:00,0,0,1,0,-0.26847,194,23,171,20,8.434782608695652,8.55
654,244,Brentford,h,3.15685,0.693129,3.15685,0.693129,15,3,3,0,2.7946,w,2023-10-21 14:00:00,1,0,0,3,2.463721,271,28,220,15,9.678571428571429,14.666666666666666
655,244,Brentford,a,2.48137,1.71801,2.48137,1.71801,6,16,2,0,1.9344000000000001,w,2023-10-28 11:30:00,1,0,0,3,0.76336,270,13,175,29,20.76923076923077,6.0344827586206895
656,244,Brentford,h,1.82944,1.75505,1.82944,1.75505,9,6,3,2,1.3871,w,2023-11-04 15:00:00,1,0,0,3,0.07438999999999996,168,14,306,23,12.0,13.304347826086957
657,244,Brentford,a,1.44954,1.56004,1.44954,1.56004,8,11,0,3,1.2795,l,2023-11-12 14:00:00,0,0,1,0,-0.11050000000000004,233,22,178,27,10.590909090909092,6.592592592592593
658,244,Brentford,h,1.66315,1.82699,1.66315,1.82699,4,4,0,1,1.2753999999999999,l,2023-11-25 17:30:00,0,0,1,0,-0.16383999999999999,179,21,115,15,8.523809523809524,7.666666666666667
659,244,Brentford,h,3.25952,0.227176,3.25952,0.227176,4,3,3,1,2.9280999999999997,w,2023-12-02 15:00:00,1,0,0,3,3.032344,141,29,300,10,4.862068965517241,30.0
660,244,Brentford,a,1.22007,1.54099,0.458899,1.54099,2,19,1,2,1.0969,l,2023-12-06 19:30:00,0,0,1,0,-1.0820910000000001,298,26,215,24,11.461538461538462,8.958333333333334
661,244,Brentford,a,0.644638,0.841976,0.644638,0.841976,7,6,0,1,1.0960999999999999,l,2023-12-09 15:00:00,0,0,1,0,-0.1973379999999999,147,20,268,22,7.35,12.181818181818182
662,244,Brentford,h,0.796812,1.4664,0.796812,1.4664,4,13,1,2,0.8138000000000001,l,2023-12-17 14:00:00,0,0,1,0,-0.669588,203,39,114,18,5.205128205128205,6.333333333333333
663,244,Brentford,h,2.59347,1.89483,2.59347,1.89483,15,7,1,4,1.8538,l,2023-12-27 19:30:00,0,0,1,0,0.6986399999999999,220,21,298,22,10.476190476190476,13.545454545454545
664,244,Brentford,a,1.28731,1.61057,1.28731,1.61057,6,13,1,3,1.1175000000000002,l,2023-12-30 15:00:00,0,0,1,0,-0.3232600000000001,186,20,256,28,9.3,9.142857142857142
665,244,Brentford,h,1.94219,1.22251,1.94219,1.22251,4,9,3,2,1.9264000000000001,w,2024-01-20 17:30:00,1,0,0,3,0.7196800000000001,184,23,247,19,8.0,13.0
666,244,Brentford,a,1.59637,3.36194,1.59637,3.36194,13,15,2,3,0.388,l,2024-01-31 19:30:00,0,0,1,0,-1.76557,208,22,114,21,9.454545454545455,5.428571428571429
667,244,Brentford,h,0.865741,2.10785,0.865741,2.10785,3,12,1,3,0.5676,l,2024-02-05 20:00:00,0,0,1,0,-1.2421090000000001,286,11,161,16,26.0,10.0625
668,244,Brentford,a,1.84908,1.05781,1.84908,1.05781,3,7,2,0,2.0106,w,2024-02-10 15:00:00,1,0,0,3,0.7912700000000001,317,20,110,19,15.85,5.7894736842105265
669,244,Brentford,h,1.69518,3.08952,1.69518,3.08952,10,11,1,4,0.5613,l,2024-02-17 12:30:00,0,0,1,0,-1.39434,272,20,162,22,13.6,7.363636363636363
670,244,Brentford,a,0.503799,2.53766,0.503799,2.53766,1,19,0,1,0.23420000000000002,l,2024-02-20 18:30:00,0,0,1,0,-2.033861,193,11,173,14,17.545454545454547,12.357142857142858
671,244,Brentford,a,1.33683,2.06873,1.33683,2.06873,11,5,2,4,0.8093,l,2024-02-26 20:00:00,0,0,1,0,-0.7319,168,26,286,20,6.461538461538462,14.3
672,244,Brentford,h,2.4732,2.1523,2.4732,2.1523,3,9,2,2,1.5665000000000002,d,2024-03-02 15:00:00,0,1,0,1,0.32089999999999996,364,27,122,21,13.481481481481481,5.809523809523809
673,244,Brentford,a,0.733239,1.59369,0.733239,1.59369,3,20,1,2,0.7012,l,2024-03-09 17:30:00,0,0,1,0,-0.8604510000000001,219,15,83,10,14.6,8.3
674,244,Brentford,a,1.25123,2.69776,1.25123,1.93659,8,12,1,2,0.45799999999999996,l,2024-03-16 15:00:00,0,0,1,0,-0.68536,153,26,138,21,5.884615384615385,6.571428571428571
675,244,Brentford,h,3.16487,0.989565,3.16487,0.989565,21,7,1,1,2.6005000000000003,d,2024-03-30 20:00:00,0,1,0,1,2.175305,211,16,144,20,13.1875,7.2
676,244,Brentford,h,0.423299,1.22404,0.423299,1.22404,8,8,0,0,0.649,d,2024-04-03 18:30:00,0,1,0,1,-0.800741,291,18,175,26,16.166666666666668,6.730769230769231
677,244,Brentford,a,1.42064,1.16333,1.42064,1.16333,3,6,3,3,1.6237,d,2024-04-06 14:00:00,0,1,0,1,0.2573099999999999,231,14,128,19,16.5,6.7368421052631575
678,244,Brentford,h,1.09071,0.834498,1.09071,0.834498,5,6,2,0,1.5566,w,2024-04-13 14:00:00,1,0,0,3,0.2562120000000001,159,20,204,16,7.95,12.75
679,244,Brentford,a,3.7809,0.497799,3.7809,0.497799,13,6,5,1,2.9222,w,2024-04-20 14:00:00,1,0,0,3,3.283101,194,26,178,16,7.461538461538462,11.125
680,244,Brentford,a,0.956356,1.21399,0.956356,1.21399,8,10,0,1,1.1396,l,2024-04-27 16:30:00,0,0,1,0,-0.2576339999999999,189,23,249,15,8.217391304347826,16.6
681,244,Brentford,h,0.809379,1.45579,0.809379,1.45579,6,3,0,0,0.8108000000000001,d,2024-05-04 14:00:00,0,1,0,1,-0.646411,194,21,280,15,9.238095238095237,18.666666666666668
682,244,Brentford,a,1.92722,1.07237,1.92722,1.07237,11,11,2,1,2.0244999999999997,w,2024-05-11 14:00:00,1,0,0,3,0.8548499999999999,122,23,184,23,5.304347826086956,8.0
683,244,Brentford,h,1.70157,3.65044,1.70157,3.65044,5,12,2,4,0.3532,l,2024-05-19 15:00:00,0,0,1,0,-1.94887,167,22,257,23,7.590909090909091,11.173913043478262
684,249,Nottingham Forest,a,0.966305,0.84262,0.966305,0.84262,4,9,1,2,1.4883000000000002,l,2023-08-12 11:30:00,0,0,1,0,0.12368499999999993,441,10,108,27,44.1,4.0
685,249,Nottingham Forest,h,1.37181,0.551038,1.37181,0.551038,6,4,2,1,2.0681000000000003,w,2023-08-18 18:45:00,1,0,0,3,0.820772,238,15,238,19,15.866666666666667,12.526315789473685
686,249,Nottingham Forest,a,0.960354,3.02803,0.960354,2.26686,5,13,2,3,0.2116,l,2023-08-26 14:00:00,0,0,1,0,-1.3065059999999997,258,13,160,19,19.846153846153847,8.421052631578947
687,249,Nottingham Forest,a,1.1505,2.28442,1.1505,2.28442,2,18,1,0,0.5925,w,2023-09-02 14:00:00,1,0,0,3,-1.1339199999999998,347,18,118,19,19.27777777777778,6.2105263157894735
688,249,Nottingham Forest,h,0.705795,0.807651,0.705795,0.807651,9,1,1,1,1.1841,d,2023-09-18 18:45:00,0,1,0,1,-0.10185600000000006,305,20,216,24,15.25,9.0
689,249,Nottingham Forest,a,0.729109,1.33984,0.729109,1.33984,7,7,0,2,0.8057,l,2023-09-23 14:00:00,0,0,1,0,-0.6107309999999999,269,19,189,9,14.157894736842104,21.0
690,249,Nottingham Forest,h,0.800317,1.75862,0.800317,1.75862,2,11,1,1,0.6775,d,2023-10-01 13:00:00,0,1,0,1,-0.9583030000000001,327,8,219,14,40.875,15.642857142857142
691,249,Nottingham Forest,a,1.22105,0.982452,1.22105,0.982452,12,5,0,0,1.5332000000000001,d,2023-10-07 16:30:00,0,1,0,1,0.23859799999999998,310,22,282,17,14.090909090909092,16.58823529411765
692,249,Nottingham Forest,h,3.27549,1.49555,3.27549,1.49555,4,6,2,2,2.4776,d,2023-10-21 14:00:00,0,1,0,1,1.77994,160,18,292,18,8.88888888888889,16.22222222222222
693,249,Nottingham Forest,a,0.642014,2.70428,0.642014,2.70428,3,11,0,3,0.18930000000000002,l,2023-10-29 14:00:00,0,0,1,0,-2.0622659999999997,438,14,151,19,31.285714285714285,7.947368421052632
694,249,Nottingham Forest,h,0.592447,1.33116,0.592447,1.33116,3,23,2,0,0.7351000000000001,w,2023-11-05 14:00:00,1,0,0,3,-0.738713,326,12,137,19,27.166666666666668,7.2105263157894735
695,249,Nottingham Forest,a,1.42128,2.06402,1.42128,2.06402,4,5,2,3,0.9196,l,2023-11-12 14:00:00,0,0,1,0,-0.6427400000000001,321,17,253,16,18.88235294117647,15.8125
696,249,Nottingham Forest,h,2.22655,1.21792,1.46538,0.456822,12,9,2,3,2.1404,l,2023-11-25 15:00:00,0,0,1,0,1.0085579999999998,364,14,246,14,26.0,17.571428571428573
697,249,Nottingham Forest,h,0.673085,0.623789,0.673085,0.623789,6,7,0,1,1.3384,l,2023-12-02 17:30:00,0,0,1,0,0.049296000000000006,145,16,351,27,9.0625,13.0
