,expected_goals,total_points,position,Full_Name,web_name,round,goals_scored,minutes,assists,clean_sheets,goals_conceded,yellow_cards,saves,bonus,defensive_contribution,expected_assists,expected_goal_involvements,expected_goals_conceded,value,GW,GOALS-XG,Assist-XA,defcon_hit,Type
3324,0.0,2.0,GKP,Altay_Bayındır,Bayindir,5.0,0.0,90.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43,50.0,5,0.0,0.0,0,Players
3329,0.0,2.0,DEF,Matthijs_de Ligt,De Ligt,5.0,0.0,90.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,0.38,0.38,0.43,50.0,5,0.0,-0.38,0,Players
3331,0.0,7.0,DEF,Noussair_Mazraoui,Mazraoui,5.0,0.0,64.0,0.0,1.0,0.0,0.0,0.0,1.0,5.0,0.1,0.1,0.13,49.0,5,0.0,-0.1,0,Players
3334,0.0,5.0,DEF,Patrick_Dorgu,Dorgu,5.0,0.0,90.0,1.0,0.0,1.0,0.0,0.0,0.0,7.0,0.39,0.39,0.43,45.0,5,0.0,0.61,0,Players
3335,0.11,11.0,DEF,Harry_Maguire,Maguire,5.0,0.0,69.0,1.0,1.0,0.0,0.0,0.0,2.0,3.0,0.01,0.12,0.13,44.0,5,-0.11,0.99,0,Players
3336,0.08,2.0,DEF,Luke_Shaw,Shaw,5.0,0.0,90.0,0.0,0.0,1.0,0.0,0.0,0.0,8.0,0.01,0.09,0.43,45.0,5,-0.08,-0.01,0,Players
3337,0.0,1.0,DEF,Leny_Yoro,Yoro,5.0,0.0,20.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,45.0,5,0.0,0.0,0,Players
3342,0.82,10.0,MID,Bruno_Borges Fernandes,B.Fernandes,5.0,1.0,86.0,0.0,0.0,1.0,0.0,0.0,3.0,8.0,0.08,0.9,0.32,90.0,5,0.18000000000000005,-0.08,0,Players
3343,0.0,1.0,MID,Matheus_Santos Carneiro Da Cunha,Cunha,5.0,0.0,26.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.03,0.03,0.3,80.0,5,0.0,-0.03,0,Players
3345,0.38,2.0,MID,Amad_Diallo,Amad,5.0,0.0,90.0,0.0,0.0,1.0,0.0,0.0,0.0,11.0,0.05,0.43,0.43,63.0,5,-0.38,-0.05,0,Players
3347,0.0,1.0,MID,Mason_Mount,Mount,5.0,0.0,21.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3,59.0,5,0.0,0.0,0,Players
3348,0.35,3.0,MID,Carlos Henrique_Casimiro,,5.0,1.0,49.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.01,0.36,0.03,55.0,5,0.65,-0.01,0,Players
3349,0.0,1.0,MID,Kobbie_Mainoo,Mainoo,5.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1,49.0,5,0.0,0.0,0,Players
3350,0.0,1.0,MID,Manuel_Ugarte Ribeiro,Ugarte,5.0,0.0,45.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,0.0,0.0,0.34,49.0,5,0.0,0.0,0,Players
3360,0.0,1.0,FWD,Benjamin_Sesko,Šeško,5.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.01,0.01,0.08,73.0,5,0.0,-0.01,0,Players
3364,0.0,6.0,GKP,Nick_Pope,Pope,5.0,0.0,90.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.56,50.0,5,0.0,0.0,0,Players
3367,0.0,7.0,DEF,Lewis_Hall,Hall,5.0,0.0,90.0,0.0,1.0,0.0,0.0,0.0,1.0,5.0,0.05,0.05,0.56,54.0,5,0.0,-0.05,0,Players
3369,0.0,8.0,DEF,Sven_Botman,Botman,5.0,0.0,90.0,0.0,1.0,0.0,0.0,0.0,2.0,9.0,0.0,0.0,0.56,49.0,5,0.0,0.0,0,Players
3370,0.0,9.0,DEF,Dan_Burn,Burn,5.0,0.0,90.0,0.0,1.0,0.0,0.0,0.0,1.0,15.0,0.03,0.03,0.56,50.0,5,0.0,-0.03,1,Players
3371,0.0,6.0,DEF,Tino_Livramento,Livramento,5.0,0.0,90.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,0.02,0.02,0.56,51.0,5,0.0,-0.02,0,Players
3374,0.0,1.0,DEF,Jamaal_Lascelles,Lascelles,5.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.13,44.0,5,0.0,0.0,0,Players
3380,0.0,1.0,MID,Anthony_Elanga,Elanga,5.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.13,70.0,5,0.0,0.0,0,Players
3381,0.0,1.0,MID,Harvey_Barnes,Barnes,5.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.13,65.0,5,0.0,0.0,0,Players
3383,0.08,3.0,MID,Jacob_Murphy,J.Murphy,5.0,0.0,61.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.05,0.13,0.43,63.0,5,-0.08,-0.05,0,Players
3385,0.06,3.0,MID,Sandro_Tonali,Tonali,5.0,0.0,90.0,0.0,1.0,0.0,0.0,0.0,0.0,8.0,0.17,0.23,0.56,54.0,5,-0.06,-0.17,0,Players
3387,0.0,3.0,MID,Joe_Willock,Willock,5.0,0.0,61.0,0.0,1.0,0.0,0.0,0.0,0.0,9.0,0.01,0.01,0.43,50.0,5,0.0,-0.01,0,Players
3390,0.0,3.0,MID,Lewis_Miley,L.Miley,5.0,0.0,90.0,0.0,1.0,0.0,0.0,0.0,0.0,9.0,0.02,0.02,0.56,44.0,5,0.0,-0.02,0,Players
3392,0.0,1.0,FWD,William_Osula,Osula,5.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,55.0,5,0.0,0.0,0,Players
3395,0.0,7.0,DEF,Malick_Thiaw,Thiaw,5.0,0.0,83.0,0.0,1.0,0.0,1.0,0.0,0.0,14.0,0.02,0.02,0.43,49.0,5,0.0,-0.02,1,Players
3397,0.0,2.0,FWD,Nick_Woltemade,Woltemade,5.0,0.0,83.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.02,0.02,0.43,70.0,5,0.0,-0.02,0,Players
3398,0.04,2.0,DEF,Oleksandr_Zinchenko,Zinchenko,5.0,0.0,90.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,0.07,0.11,0.85,49.0,5,-0.04,-0.07,0,Players
3400,0.0,3.0,GKP,Matz_Sels,Sels,5.0,0.0,90.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.85,50.0,5,0.0,0.0,0,Players
3403,0.0,2.0,DEF,Nikola_Milenković,Milenković,5.0,0.0,90.0,0.0,0.0,1.0,0.0,0.0,0.0,8.0,0.11,0.11,0.85,55.0,5,0.0,-0.11,0,Players
3406,0.15,10.0,DEF,Neco_Williams,N.Williams,5.0,1.0,90.0,0.0,0.0,1.0,0.0,0.0,2.0,7.0,0.01,0.16,0.85,50.0,5,0.85,-0.01,0,Players
3409,0.0,1.0,DEF,Felipe_Rodrigues da Silva,Morato,5.0,0.0,90.0,0.0,0.0,1.0,1.0,0.0,0.0,7.0,0.01,0.01,0.85,44.0,5,0.0,-0.01,0,Players
3413,0.08,2.0,MID,Morgan_Gibbs-White,Gibbs-White,5.0,0.0,90.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,0.05,0.13,0.85,75.0,5,-0.08,-0.05,0,Players
3414,0.01,1.0,MID,Callum_Hudson-Odoi,Hudson-Odoi,5.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.04,0.34,60.0,5,-0.01,-0.03,0,Players
3415,0.04,4.0,MID,Elliot_Anderson,Anderson,5.0,0.0,90.0,0.0,0.0,1.0,0.0,0.0,0.0,15.0,0.25,0.29,0.85,55.0,5,-0.04,-0.25,1,Players
3419,0.0,1.0,MID,Ibrahim_Sangaré,Sangaré,5.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.01,0.01,0.17,50.0,5,0.0,-0.01,0,Players
3423,0.41,2.0,FWD,Chris_Wood,Wood,5.0,0.0,74.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.41,0.68,76.0,5,-0.41,0.0,0,Players
3424,0.04,1.0,FWD,Igor Jesus_Maciel da Cruz,,5.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.07,0.17,58.0,5,-0.04,-0.03,0,Players
3426,0.0,2.0,MID,Dan_Ndoye,Ndoye,5.0,0.0,75.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,0.18,0.18,0.68,61.0,5,0.0,-0.18,0,Players
3429,0.24,1.0,FWD,Arnaud_Kalimuendo,Kalimuendo,5.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.25,0.17,60.0,5,-0.24,-0.01,0,Players
3430,0.02,5.0,MID,Douglas Luiz_Soares de Paulo,,5.0,0.0,75.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,0.02,0.04,0.68,50.0,5,-0.02,0.98,0,Players
3434,0.06,1.0,MID,Dilane_Bakwa,Bakwa,5.0,0.0,58.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,0.01,0.07,0.51,60.0,5,-0.06,-0.01,0,Players
3438,0.01,1.0,DEF,Daniel_Ballard,Ballard,5.0,0.0,53.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,0.0,0.01,0.46,46.0,5,-0.01,0.0,0,Players
3439,0.0,4.0,DEF,Trai_Hume,Hume,5.0,0.0,90.0,0.0,0.0,1.0,0.0,0.0,0.0,10.0,0.04,0.04,0.71,45.0,5,0.0,-0.04,1,Players
3448,0.0,-2.0,DEF,Reinildo_Mandava,Reinildo,5.0,0.0,32.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.25,40.0,5,0.0,0.0,0,Players
3454,0.0,2.0,MID,Enzo_Le Fée,E.Le Fée,5.0,0.0,80.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.46,49.0,5,0.0,0.0,0,Players
3456,0.0,1.0,MID,Dan_Neil,Neil,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1,49.0,5,0.0,0.0,0,Players
3458,0.06,1.0,MID,Chris_Rigg,Rigg,5.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.03,0.09,0.25,49.0,5,-0.06,-0.03,0,Players
3459,0.0,1.0,MID,Noah_Sadiki,Sadiki,5.0,0.0,90.0,0.0,0.0,1.0,1.0,0.0,0.0,5.0,0.0,0.0,0.61,50.0,5,0.0,0.0,0,Players
3460,0.07,2.0,MID,Chemsdine_Talbi,Talbi,5.0,0.0,79.0,0.0,0.0,1.0,0.0,0.0,0.0,8.0,0.05,0.12,0.46,50.0,5,-0.07,-0.05,0,Players
3467,0.62,9.0,FWD,Wilson_Isidor,Isidor,5.0,1.0,79.0,0.0,0.0,1.0,0.0,0.0,3.0,3.0,0.0,0.62,0.46,55.0,5,0.38,0.0,0,Players
3468,0.0,1.0,FWD,Eliezer_Mayenda Dossou,Mayenda,5.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.25,55.0,5,0.0,0.0,0,Players
3472,0.07,4.0,MID,Granit_Xhaka,Xhaka,5.0,0.0,90.0,1.0,0.0,1.0,1.0,0.0,0.0,8.0,0.09,0.16,0.71,50.0,5,-0.07,0.91,0,Players
3473,0.0,2.0,GKP,Robin_Roefs,Roefs,5.0,0.0,90.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.71,45.0,5,0.0,0.0,0,Players
3474,0.0,1.0,DEF,Arthur_Masuaku,Masuaku,5.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.25,40.0,5,0.0,0.0,0,Players
3475,0.16,4.0,DEF,Omar_Alderete,Alderete,5.0,0.0,90.0,0.0,0.0,1.0,0.0,0.0,0.0,13.0,0.0,0.16,0.71,40.0,5,-0.16,0.0,1,Players
3476,0.07,4.0,DEF,Nordi_Mukiele,Mukiele,5.0,0.0,90.0,0.0,0.0,1.0,0.0,0.0,0.0,16.0,0.18,0.25,0.71,40.0,5,-0.07,-0.18,1,Players
3477,0.0,1.0,DEF,Lutsharel_Geertruida,Geertruida,5.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.25,45.0,5,0.0,0.0,0,Players
3480,0.0,1.0,GKP,Guglielmo_Vicario,Vicario,5.0,0.0,90.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,1.32,51.0,5,0.0,0.0,0,Players
3483,0.0,1.0,DEF,Pedro_Porro,Pedro Porro,5.0,0.0,88.0,0.0,0.0,2.0,0.0,0.0,0.0,7.0,0.06,0.06,1.32,56.0,5,0.0,-0.06,0,Players
3484,0.0,2.0,DEF,Cristian_Romero,Romero,5.0,0.0,90.0,0.0,0.0,2.0,1.0,0.0,0.0,18.0,0.02,0.02,1.32,51.0,5,0.0,-0.02,1,Players
3488,0.0,1.0,DEF,Djed_Spence,Spence,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,45.0,5,0.0,0.0,0,Players
3489,0.0,1.0,DEF,Destiny_Udogie,Udogie,5.0,0.0,90.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,0.08,0.08,1.32,44.0,5,0.0,-0.08,0,Players
3490,0.0,1.0,DEF,Micky_van de Ven,Van de Ven,5.0,0.0,90.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,0.01,0.01,1.32,47.0,5,0.0,-0.01,0,Players
3495,0.0,1.0,MID,Brennan_Johnson,Johnson,5.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34,71.0,5,0.0,0.0,0,Players
3497,0.11,7.0,MID,Mohammed_Kudus,Kudus,5.0,0.0,90.0,2.0,0.0,2.0,1.0,0.0,0.0,7.0,0.16,0.27,1.32,66.0,5,-0.11,1.84,0,Players
3500,0.0,2.0,MID,Rodrigo_Bentancur,Bentancur,5.0,0.0,60.0,0.0,0.0,2.0,0.0,0.0,0.0,7.0,0.31,0.31,0.9,54.0,5,0.0,-0.31,0,Players
3501,0.0,4.0,MID,Lucas_Bergvall,Bergvall,5.0,0.0,88.0,0.0,0.0,2.0,0.0,0.0,0.0,13.0,0.01,0.01,1.32,54.0,5,0.0,-0.01,1,Players
3503,0.11,2.0,MID,Wilson_Odobert,Odobert,5.0,0.0,71.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,0.1,0.21,0.98,54.0,5,-0.11,-0.1,0,Players
3506,0.0,1.0,MID,Archie_Gray,Gray,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,5,0.0,0.0,0,Players
3512,0.76,9.0,FWD,Richarlison_de Andrade,Richarlison,5.0,1.0,90.0,0.0,0.0,2.0,0.0,0.0,3.0,3.0,0.05,0.81,1.32,67.0,5,0.24,-0.05,0,Players
3515,0.0,4.0,MID,João Maria_Lobo Alves Palhares Costa Palhinha Gonçalves,,5.0,0.0,90.0,0.0,0.0,2.0,0.0,0.0,0.0,14.0,0.02,0.02,1.32,55.0,5,0.0,-0.02,1,Players
3516,0.25,1.0,MID,Xavi_Simons,Xavi,5.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.06,0.31,0.42,70.0,5,-0.25,-0.06,0,Players
3519,0.0,1.0,GKP,Alphonse_Areola,Areola,5.0,0.0,90.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,2.31,44.0,5,0.0,0.0,0,Players
3522,0.0,3.0,DEF,El Hadji Malick_Diouf,,5.0,0.0,90.0,1.0,0.0,2.0,1.0,0.0,0.0,6.0,0.41,0.41,2.31,44.0,5,0.0,0.5900000000000001,0,Players
3524,0.0,2.0,DEF,Maximilian_Kilman,Kilman,5.0,0.0,90.0,0.0,0.0,2.0,1.0,0.0,0.0,11.0,0.0,0.0,2.31,44.0,5,0.0,0.0,1,Players
3525,0.22,3.0,DEF,Konstantinos_Mavropanos,Mavropanos,5.0,0.0,90.0,0.0,0.0,2.0,0.0,0.0,0.0,11.0,0.01,0.23,2.31,44.0,5,-0.22,-0.01,1,Players
3531,0.03,1.0,MID,Lucas_Tolentino Coelho de Lima,L.Paquetá,5.0,0.0,90.0,0.0,0.0,2.0,1.0,0.0,0.0,7.0,0.08,0.11,2.31,59.0,5,-0.03,-0.08,0,Players
3533,0.02,2.0,MID,James_Ward-Prowse,Ward-Prowse,5.0,0.0,90.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,0.23,0.25,2.31,59.0,5,-0.02,-0.23,0,Players
3534,0.0,2.0,MID,Crysencio_Summerville,Summerville,5.0,0.0,77.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,0.2,0.2,2.18,55.0,5,0.0,-0.2,0,Players
3538,0.07,1.0,MID,Luis Guilherme_Lira dos Santos,,5.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.14,49.0,5,-0.07,0.0,0,Players
3543,0.24,9.0,FWD,Jarrod_Bowen,Bowen,5.0,1.0,90.0,0.0,0.0,2.0,0.0,0.0,3.0,3.0,0.23,0.47,2.31,77.0,5,0.76,-0.23,0,Players
3544,0.0,1.0,FWD,Niclas_Füllkrug,Füllkrug,5.0,0.0,31.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.03,0.03,0.55,58.0,5,0.0,-0.03,0,Players
3546,0.1,1.0,DEF,Kyle_Walker-Peters,Walker-Peters,5.0,0.0,90.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,0.02,0.12,2.31,44.0,5,-0.1,-0.02,0,Players
3547,0.0,1.0,FWD,Callum_Wilson,Wilson,5.0,0.0,58.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.76,59.0,5,0.0,0.0,0,Players
3549,0.0,2.0,MID,Mateus Gonçalo_Espanha Fernandes,,5.0,0.0,77.0,0.0,0.0,2.0,0.0,0.0,0.0,5.0,0.01,0.01,2.18,55.0,5,0.0,-0.01,0,Players
3550,0.0,1.0,MID,Soungoutou_Magassa,S.Magassa,5.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.14,50.0,5,0.0,0.0,0,Players
3553,0.0,1.0,GKP,José_Malheiro de Sá,José Sá,5.0,0.0,90.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.48,45.0,5,0.0,0.0,0,Players
3555,0.13,3.0,DEF,Emmanuel_Agbadou,Agbadou,5.0,0.0,90.0,0.0,0.0,3.0,0.0,0.0,0.0,11.0,0.11,0.24,0.48,45.0,5,-0.13,-0.11,1,Players
3557,0.0,1.0,DEF,Hugo_Bueno López,H.Bueno,5.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.27,0.27,0.07,44.0,5,0.0,-0.27,0,Players
3558,0.05,1.0,DEF,Yerson_Mosquera Valdelamar,Mosquera,5.0,0.0,71.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.05,0.48,44.0,5,-0.05,0.0,0,Players
3559,0.03,0.0,DEF,Rodrigo_Martins Gomes,R.Gomes,5.0,0.0,45.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.13,0.16,0.42,45.0,5,-0.03,-0.13,0,Players
3561,0.0,1.0,DEF,Toti_Gomes,Toti,5.0,0.0,71.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,0.01,0.01,0.48,44.0,5,0.0,-0.01,0,Players
3567,0.02,1.0,MID,André_Trindade da Costa Neto,André,5.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.02,0.04,0.0,54.0,5,-0.02,-0.02,0,Players
3568,0.0,1.0,MID,Jean-Ricner_Bellegarde,Bellegarde,5.0,0.0,45.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,0.04,0.04,0.42,54.0,5,0.0,-0.04,0,Players
3569,0.0,3.0,MID,Fer_López González,Fer López,5.0,0.0,45.0,1.0,0.0,3.0,1.0,0.0,0.0,3.0,0.4,0.4,0.42,54.0,5,0.0,0.6,0,Players
3570,0.23,4.0,MID,João Victor_Gomes da Silva,,5.0,0.0,90.0,0.0,0.0,3.0,0.0,0.0,0.0,14.0,0.11,0.34,0.48,54.0,5,-0.23,-0.11,1,Players
3572,0.38,1.0,MID,Marshall_Munetsi,Munetsi,5.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.38,0.07,55.0,5,-0.38,0.0,0,Players
3578,0.04,1.0,FWD,Jørgen_Strand Larsen,Strand Larsen,5.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.12,0.16,0.07,64.0,5,-0.04,-0.12,0,Players
3583,0.0,1.0,MID,Jhon_Arias,J.Arias,5.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.06,0.0,53.0,5,0.0,-0.06,0,Players
3585,0.0,1.0,DEF,Jackson_Tchatchoua,Tchatchoua,5.0,0.0,90.0,0.0,0.0,3.0,0.0,0.0,0.0,6.0,0.01,0.01,0.48,45.0,5,0.0,-0.01,0,Players
3586,0.68,7.0,DEF,Ladislav_Krejcí,Krejčí,5.0,1.0,90.0,0.0,0.0,3.0,0.0,0.0,0.0,8.0,0.04,0.72,0.48,45.0,5,0.31999999999999995,-0.04,0,Players
3587,0.22,2.0,FWD,Tolu_Arokodare,Tolu,5.0,0.0,90.0,0.0,0.0,3.0,0.0,0.0,0.0,4.0,0.03,0.25,0.48,55.0,5,-0.22,-0.03,0,Players
3588,0.0,2.0,GKP,David_Raya Martin,Raya,6.0,0.0,90.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.01,0.01,0.61,56.0,6,0.0,-0.01,0,Players
3592,0.22,13.0,DEF,Gabriel_dos Santos Magalhães,Gabriel,6.0,1.0,90.0,0.0,0.0,1.0,0.0,0.0,3.0,19.0,0.02,0.24,0.61,61.0,6,0.78,-0.02,1,Players
3593,0.0,1.0,DEF,William_Saliba,Saliba,6.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.07,0.07,0.2,60.0,6,0.0,-0.07,0,Players
3594,0.1,1.0,DEF,Riccardo_Calafiori,Calafiori,6.0,0.0,69.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,0.04,0.14,0.53,57.0,6,-0.1,-0.04,0,Players
3595,0.53,2.0,DEF,Jurriën_Timber,J.Timber,6.0,0.0,90.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,0.21,0.74,0.61,58.0,6,-0.53,-0.21,0,Players
3597,0.0,1.0,DEF,Myles_Lewis-Skelly,Lewis-Skelly,6.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,53.0,6,0.0,0.0,0,Players
3602,0.08,2.0,MID,Bukayo_Saka,Saka,6.0,0.0,69.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,0.01,0.09,0.53,98.0,6,-0.08,-0.01,0,Players
3603,0.0,4.0,MID,Martin_Ødegaard,Ødegaard,6.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.25,0.25,0.08,79.0,6,0.0,0.75,0,Players
3605,0.05,1.0,MID,Gabriel_Martinelli Silva,Martinelli,6.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.01,0.06,0.08,69.0,6,-0.05,-0.01,0,Players
3606,0.33,2.0,MID,Leandro_Trossard,Trossard,6.0,0.0,87.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.12,0.45,0.58,69.0,6,-0.33,-0.12,0,Players
3607,0.0,9.0,MID,Declan_Rice,Rice,6.0,0.0,90.0,1.0,0.0,1.0,0.0,0.0,2.0,12.0,0.2,0.2,0.61,65.0,6,0.0,0.8,1,Players
3608,0.05,6.0,MID,Mikel_Merino Zazón,Merino,6.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.05,0.08,59.0,6,0.95,0.0,0,Players
3612,0.0,2.0,MID,Martín_Zubimendi Ibáñez,Zubimendi,6.0,0.0,81.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,0.52,0.52,0.53,55.0,6,0.0,-0.52,0,Players
3617,0.42,2.0,MID,Eberechi_Eze,Eze,6.0,0.0,90.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,0.09,0.51,0.61,75.0,6,-0.42,-0.09,0,Players
3618,0.0,1.0,DEF,Cristhian_Mosquera,Mosquera,6.0,0.0,45.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.41,54.0,6,0.0,0.0,0,Players
3619,0.26,2.0,FWD,Viktor_Gyökeres,Gyökeres,6.0,0.0,90.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,0.12,0.38,0.61,90.0,6,-0.26,-0.12,0,Players
3623,0.0,3.0,GKP,Emiliano_Martínez Romero,Martinez,6.0,0.0,90.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.02,0.02,0.92,50.0,6,0.0,-0.02,0,Players
3627,0.01,2.0,DEF,Matty_Cash,Cash,6.0,0.0,90.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,0.01,0.02,0.92,46.0,6,-0.01,-0.01,0,Players
3628,0.05,5.0,DEF,Lucas_Digne,Digne,6.0,0.0,90.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,0.33,0.38,0.92,45.0,6,-0.05,0.6699999999999999,0,Players
3629,0.0,2.0,DEF,Ezri_Konsa Ngoyo,Konsa,6.0,0.0,90.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.92,45.0,6,0.0,0.0,0,Players
3631,0.0,1.0,DEF,Tyrone_Mings,Mings,6.0,0.0,31.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.28,45.0,6,0.0,0.0,0,Players
3632,0.0,1.0,DEF,Pau_Torres,Pau,6.0,0.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.01,0.01,0.64,44.0,6,0.0,-0.01,0,Players
3635,0.0,2.0,DEF,Lamare_Bogarde,Bogarde,6.0,0.0,81.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.02,0.02,0.8,40.0,6,0.0,-0.02,0,Players
3638,0.0,5.0,MID,Morgan_Rogers,Rogers,6.0,0.0,90.0,1.0,0.0,1.0,0.0,0.0,0.0,6.0,0.06,0.06,0.92,69.0,6,0.0,0.94,0,Players
3641,0.29,12.0,MID,Emiliano_Buendía Stati,Buendía,6.0,1.0,45.0,1.0,0.0,0.0,0.0,0.0,3.0,4.0,0.07,0.36,0.41,53.0,6,0.71,0.9299999999999999,0,Players
3643,0.0,1.0,MID,Donyell_Malen,Malen,6.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.13,52.0,6,0.0,0.0,0,Players
3644,0.45,6.0,MID,John_McGinn,McGinn,6.0,1.0,71.0,0.0,0.0,1.0,1.0,0.0,0.0,9.0,0.29,0.74,0.73,54.0,6,0.55,-0.29,0,Players
3648,0.0,1.0,MID,Boubacar_Kamara,Kamara,6.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.01,0.01,0.2,49.0,6,0.0,-0.01,0,Players
