,name,code,id,kickoff_time,XG,Round_XG,Round_XA,XGC,was_home,opponent,Clean_Sheet,Result,Threat,saves,ict_index,red_cards,defensive_contribution,Threat_against,Defcon_against,Saves_against,ICT_against,Plain_XG,Plain_XGC,Plain_GS,Plain_GC,XG_DEF,XG_MID,XG_FORWARD,Plain_GS_capped,Plain_GS_roll8,Plain_GS_roll18,Plain_GS_roll30,Plain_GC_capped,Plain_GC_roll8,Plain_GC_roll18,Plain_GC_roll30,Plain_XGC_capped,Plain_XGC_roll8,Plain_XGC_roll18,Plain_XGC_roll30,Plain_XG_capped,Plain_XG_roll8,Plain_XG_roll18,Plain_XG_roll30,Threat_capped,Threat_roll8,Threat_roll18,Threat_roll30,Threat_against_capped,Threat_against_roll8,Threat_against_roll18,Threat_against_roll30,Offensive_Index,Defensive_Index,XGA,XGCA,XGH,XGCH,XG_avg,XGC_avg,Rolling_Threat,Rolling_Saves,Rolling_ict_index,Rolling_Defcon_for,Rolling_Threat_Against,Rolling_Defcon_against,Rolling_ICT_Against,Rolling_Saves_Against,XG_slope,XGC_slope,Rolling_XG,Rolling_XGC,XG_neutral_slope,XGC_neutral_slope,Elo_Rating,XG_pred,XG_pred_rolling_error,XGC_pred,XGC_pred_rolling_error,cluster,XG_vs_cluster_0,XG_vs_cluster_1,XG_vs_cluster_2,XG_vs_cluster_3,XGC_vs_cluster_0,XGC_vs_cluster_1,XGC_vs_cluster_2,XGC_vs_cluster_3,kickoff_date,roll10_deep,roll10_deep_allowed,roll10_xpts,roll10_ppda,roll10_ppda_allowed
842,Aston Villa,7,2,2023-09-16 14:00:00+00:00,2.924,3.2,1.22,1.0848,True,31.0,0,2,202.0,2.0,68.2,0.0,0.0,88.0,0.0,2.0,41.3,3.2,1.17,3.0,1.0,0.1631842115920358,0.359282319975882,0.4768343052725372,3.0,2.05,1.7888888888888888,1.6866666666666668,1.0,1.5499999999999998,1.077777777777778,1.3,1.17,1.51125,1.3022222222222224,1.4183533333333334,3.2,2.1075,1.765555555555555,1.5347,202.0,130.125,128.94444444444446,122.5,88.0,118.75,115.77777777777776,124.0,1.648175,1.3270133333333334,1.1977193558493855,1.459094489018096,1.451927244133491,1.2028272030618543,1.4864991499957192,1.3289870896866542,1.18,2.829400048802757,44.905,76.87525236036308,1.1655,76.70895388748566,40.795,2.596461186010882,0.033956165744712,0.0101275084476428,1.4392778408673652,1.4264449933773773,0.0266593312892192,0.0021762080623461,1019.5388421339138,1.2908677958358117,-0.1200159966489676,1.7199340519098687,0.173634411221116,2,1.244878804347826,1.7425677083333329,1.201846463878327,1.6307516228070178,1.9117069565217395,0.8947048076923081,1.674849019011407,0.944750736842106,2023-09-16,0.28543125303930206,0.22979983103349755,0.5879731822615117,0.3231669523007155,0.12210876519431847
843,West Ham,21,19,2023-09-16 14:00:00+00:00,0.898,0.94,0.8699999999999999,3.5092000000000003,True,43.0,0,0,67.0,10.0,45.6,0.0,0.0,353.0,0.0,2.0,102.2,0.94,3.63,1.0,3.0,0.281486304147697,0.8771134581942135,0.9974753384520104,1.0,1.7999999999999998,1.6222222222222225,1.4400000000000002,3.0,1.5,1.6444444444444446,1.68,3.63,2.0675,1.8844444444444448,1.67488,0.94,1.5125,1.4472222222222222,1.36485,67.0,130.125,124.44444444444444,120.9,350.0,191.75,173.72222222222223,163.03333333333333,1.4271625,1.7421033333333331,1.014990490363871,1.4955934702966012,1.3553021841509731,1.4424740770294475,1.306154418628711,1.6055685534981787,1.2205,3.754321399325897,46.135,76.87525236036308,1.6075,76.70895388748566,59.18000000000001,2.565826156279125,0.015394795035552,0.0012241489699938,1.3425463256014178,1.54363752427445,0.0069818660453455,0.0071014048674425,948.4019500917088,2.11384495595933,-0.0239948938603051,1.2600150055976214,-0.0535685798701138,3,0.9996288043478262,1.684244791666666,1.4126446958174903,1.6433485489510489,2.294606956521739,1.1072967307692312,1.9055735285171105,1.260447146853147,2023-09-16,0.13854648559012706,0.45172384927041004,0.3792041133946723,0.3615789676465664,0.13723530362532066
844,Crystal Palace,31,8,2023-09-16 14:00:00+00:00,1.0779999999999998,1.17,0.8500000000000001,2.9384,False,7.0,0,0,88.0,2.0,41.3,0.0,0.0,202.0,0.0,2.0,68.2,1.17,3.21,1.0,3.0,0.2818108337123469,0.7895896427852431,0.4557210414972154,1.0,1.4249999999999998,1.411111111111111,1.14,3.0,1.35,1.4222222222222225,1.393333333333333,3.21,1.3375,1.1944444444444444,1.3760566666666667,1.17,1.49875,1.3377777777777775,1.13156,88.0,149.125,137.27777777777777,122.63333333333334,202.0,97.5,106.22222222222224,126.6,1.2815816666666668,1.3042641666666666,1.058111241191926,1.2063912806486443,1.1449426998418286,1.2678363582177936,1.191554318591772,1.2706889930499428,1.254,2.458914207686925,45.69,76.87525236036308,0.9685,76.70895388748566,40.78,2.942352935474493,0.0030031472091225,-0.0072755957356086,1.1969001417622422,1.2421276205664071,0.003056349215788,-0.0073335961633739,974.89572412985,1.2970925210837971,0.0352934406734145,0.8256201437704392,0.0823003201198806,3,0.9747559712230216,1.5553906249999998,1.1627893916349814,1.829348548951049,2.018448791366907,0.9329628846153848,1.4952970570342203,1.0401471468531471,2023-09-16,0.27573284743775694,0.2311893655365196,0.4812474703278878,0.12039000101979053,0.1031436621082767
845,Brighton,36,5,2023-09-16 14:00:00+00:00,2.06,1.9,0.65,0.9844,False,1.0,0,2,160.0,3.0,65.5,0.0,0.0,105.0,0.0,5.0,45.8,1.9,0.96,3.0,1.0,0.2995437180370344,0.9330911644800574,0.5960227987777865,3.0,2.5,2.1666666666666665,2.0466666666666664,1.0,1.375,1.6444444444444446,1.5066666666666666,0.96,1.79375,1.6688888888888889,1.52412,1.9,2.2225,2.332222222222222,2.11279,160.0,195.75,193.94444444444449,184.56666666666663,105.0,105.25,117.16666666666669,111.33333333333331,2.1315141666666664,1.4909716666666666,1.7257422479203657,1.5218669179095128,1.886244171253727,1.2673581934960048,1.9687536881268564,1.4427921111847128,1.9145,2.4998146960387686,65.255,76.87525236036308,1.097,76.70895388748566,44.225,4.791697035757228,-4.268461531710597e-06,0.0319991662977362,2.0193953117525014,1.4806145407285007,0.0058473411743006,0.023131959844354,1079.3352019967174,1.4850481890660716,-0.0774157013450794,1.7439188618063617,-0.0777094769612984,2,1.3234206474820147,2.2411041666666662,1.520157859848485,1.931447097902098,1.8810491942446048,1.2885338461538465,1.409898409090909,1.6526942937062945,2023-09-16,0.4003042413300333,0.2241663254083251,0.5814901449475736,0.06521199346215015,0.30321823987567903
846,Man City,43,13,2023-09-16 14:00:00+00:00,3.514,3.68,3.53,0.8956000000000001,False,21.0,0,2,353.0,2.0,102.2,0.0,0.0,67.0,0.0,10.0,45.6,3.68,0.94,3.0,1.0,0.3211027244360228,0.4059303864694433,0.1543003396467044,3.0,1.925,2.4111111111111114,2.26,1.0,0.7749999999999999,0.7666666666666667,0.92,0.94,1.01125,0.8555555555555556,0.9109933333333334,3.68,2.035,2.094444444444445,2.15412,350.0,172.875,170.44444444444446,184.4,67.0,92.75,79.11111111111111,85.96666666666667,2.0835133333333333,0.88124,1.8798619192523789,0.8907299279505034,2.1838492493375274,0.8399786921056047,2.057684458814143,0.873297155014027,1.605,1.6652007975229297,58.15500000000001,76.87525236036308,0.758,76.70895388748566,29.975,3.627970431533359,-0.0186445294080389,-0.0148042828768002,2.1664415876483707,0.8330807458082046,-0.0181933040791817,-0.0116352832102417,1248.782447824549,2.2864795275222085,0.0585245286340302,0.7855522757205626,0.1383645395201968,0,1.2020059712230218,2.118567708333333,1.417866,2.0078485489510487,1.6799487913669071,0.846254807692308,1.3655046566037734,1.013447146853147,2023-09-16,0.46406563636628684,0.10310470567613546,0.7795531857769353,0.11998510316200284,0.527348258356168
847,Sheffield Utd,49,17,2023-09-16 14:00:00+00:00,0.744,0.58,0.35,2.1108,False,6.0,0,0,98.0,8.0,44.9,1.0,0.0,297.0,0.0,4.0,94.9,0.58,1.87,1.0,2.0,0.5822222222222223,0.5566666666666666,0.3344444444444444,1.0,0.8800000000000001,0.8800000000000001,0.8800000000000001,2.0,1.8,1.8,1.8,1.87,2.27,2.27,2.27,0.58,0.714,0.714,0.714,98.0,94.4,94.4,94.4,297.0,237.8,237.8,237.8,0.8098000000000001,2.1506,0.7519942232537818,1.935489047510089,0.7956607725469573,2.229849787923257,0.7918137489501849,2.116634708858337,0.835,5.62553880977505,29.775,76.87525236036308,2.23,76.70895388748566,76.28,2.637581115265026,-0.0082263019120448,-0.0012964633619466,0.7793770379741636,2.2575129051374025,-0.0076176920310936,-0.0027974396519263,861.6377293135995,1.153481751129691,0.0,2.0059775822284944,0.0,1,0.9819236330935254,1.607244791666666,1.3262320000000003,1.3816561149825788,2.220298589928058,1.1291967307692312,1.6835093132075467,1.4678003554006975,2023-09-16,0.04521741344681718,0.4269882127666254,0.09188186554622653,0.24650498135210114,0.04522980714054313
848,Fulham,54,10,2023-09-16 14:00:00+00:00,1.002,0.98,1.03,1.0012,True,102.0,1,2,107.0,2.0,49.7,0.0,0.0,91.0,0.0,1.0,31.5,0.98,1.28,1.0,0.0,0.3905292344877719,0.9231222314896655,0.7547421063060273,1.0,1.3,1.3888888888888888,1.3066666666666669,0.4,1.775,1.788888888888889,1.44,1.28,2.365,2.076666666666666,1.78668,0.98,1.30625,1.1700000000000002,1.1655633333333333,107.0,94.125,97.11111111111111,100.16666666666669,91.0,150.25,150.44444444444446,140.03333333333333,1.1925991666666669,1.76857,1.250357533073724,1.6762730680555633,1.197892776767964,1.627561768986265,1.2083621607937554,1.710243709260457,0.937,4.101043254185634,40.88,76.87525236036308,1.474,76.70895388748566,48.665,2.034180358983848,-0.0071253249433496,0.0549037911918485,1.2072828654495005,1.9209121339655104,-0.0063700525385473,0.0373041048437585,908.1409380873058,0.8051333105613729,0.0695960312226699,2.3136036396523783,-0.1096875655646315,3,0.9366706474820146,1.6057812499999995,1.207032368421053,1.416401019163763,2.2773991942446044,1.1087257692307697,2.154186751879699,1.4929250592334495,2023-09-16,0.19955800010719935,0.3347061146270336,0.28673021487425987,0.2389495754470114,0.2478591874217792
849,Luton,102,12,2023-09-16 14:00:00+00:00,0.95,1.28,0.84,1.0012,False,54.0,0,0,91.0,1.0,31.5,0.0,0.0,107.0,0.0,2.0,49.7,1.28,0.98,0.0,1.0,0.2472839506172839,1.1040740740740742,1.7217283950617284,0.4,0.7,0.7,0.7,1.0,2.5,2.5,2.5,0.98,2.0325,2.0325,2.0325,1.28,1.15,1.15,1.15,91.0,80.5,80.5,80.5,107.0,186.5,186.5,186.5,0.946,2.13925,0.9658989928137048,2.3764751283498318,1.1264850572942222,1.8560342194644304,0.9960960125269818,2.1277523369535656,0.6666666666666667,3.6697920151716974,30.366666666666664,76.87525236036308,2.13,76.70895388748566,64.1,1.249798933914169,-0.0167822409908177,-0.0103145716523424,0.9316241444939846,2.410895889952345,-0.0137326354974132,-0.0055762299102561,895.7696242783585,1.258278801691521,0.0,2.1889885257980595,0.0,1,1.017341294964029,1.7369968152866235,1.180282368421053,1.5313071341463418,2.086798388489209,1.0776774522292998,2.028786751879699,1.2357754146341473,2023-09-16,0.13512227417552863,0.5668435013262599,0.1703011721006057,0.44050747334708107,0.05812688518852806
850,Newcastle,4,15,2023-09-16 16:30:00+00:00,1.286,1.43,0.73,0.5536000000000001,True,94.0,1,2,114.0,2.0,41.3,0.0,0.0,104.0,0.0,1.0,40.6,1.43,0.54,1.0,0.0,0.1906639740500739,0.3860177974233162,0.2883938741201942,1.0,1.475,1.8666666666666665,1.62,0.4,1.225,1.2888888888888888,1.12,0.54,1.125,1.1655555555555557,1.14104,1.43,1.95125,2.246111111111111,1.90419,114.0,143.375,157.94444444444446,156.56666666666666,104.0,91.125,94.66666666666669,102.43333333333334,1.8162725,1.1257766666666669,1.6031957612171135,1.149566730404338,1.8929785352558277,1.0043459098570806,1.7821798241182352,1.1013664933986882,1.5630000000000002,2.696205136554221,51.96,76.87525236036308,0.929,76.70895388748566,37.635,3.325940117298089,-0.0037723894700235,0.0025190867628201,1.8707009524809348,1.1223391361668795,-0.0049580836939431,0.0029722231914422,1115.3627640947343,1.7859797243821458,-0.0800126921510518,1.472208144360632,0.0365039420559873,0,1.025088309352518,2.0088722133757955,1.8100161842105265,2.049018003472222,1.7534489928057555,1.0518677707006374,1.5063183759398495,1.1885468194444448,2023-09-16,0.2849254090016816,0.20803700370891037,0.6242205993561184,0.11044854556070033,0.17162571749939243
851,Brentford,94,4,2023-09-16 16:30:00+00:00,0.526,0.5299999999999999,0.56,1.3032,False,4.0,0,0,104.0,1.0,40.6,0.0,0.0,114.0,0.0,2.0,41.3,0.5299999999999999,1.43,0.0,1.0,0.2115114399793188,0.6770799755881801,0.5196058096122266,0.4,1.8,1.477777777777778,1.5799999999999998,1.0,1.025,1.1666666666666667,1.12,1.43,1.1125,1.3194444444444444,1.2312633333333334,0.5299999999999999,1.995,1.6927777777777775,1.6745966666666663,104.0,162.75,134.22222222222223,134.53333333333333,114.0,122.875,126.11111111111111,145.33333333333334,1.6302325,1.2216325,1.4126993561850434,1.4306293666572285,1.613359215740822,1.2509499099005186,1.5716308929814664,1.2812110691394367,1.34,3.490366101960868,46.675,76.87525236036308,1.246,76.70895388748566,45.885000000000005,2.89109718323024,0.0225879463090339,-0.0121436870492211,1.6614124393117669,1.3299787553639597,0.0145580320567942,-0.0086305133060442,1053.9144693455546,1.9051081724220893,-0.0190147569592465,1.1235887896554684,0.0698263060889429,2,0.9775883093525182,1.7748730095541396,1.338962752808989,1.9945360069444444,1.7369989928057556,1.1477984076433123,1.811279168539326,1.0202436388888894,2023-09-16,0.2686199923054894,0.2259672037610178,0.5236737771671021,0.10538395573322867,0.1586209434015668
852,Chelsea,8,7,2023-09-17 13:00:00+00:00,1.44,1.74,1.19,1.0976,False,91.0,1,1,198.0,4.0,49.3,0.0,0.0,168.0,0.0,6.0,49.9,1.74,1.19,0.0,0.0,0.165574698408036,1.3183849299674355,0.3884960086876604,0.4,0.95,1.1777777777777778,1.02,0.4,1.475,1.5666666666666669,1.3066666666666664,1.19,1.525,1.448888888888889,1.2864866666666666,1.74,1.88875,1.6366666666666667,1.4881,198.0,149.25,147.27777777777777,136.7,168.0,122.125,120.83333333333331,120.3,1.4071666666666665,1.3586049999999998,1.30597195936994,1.3517393078314317,1.3697537786277536,1.096129693316772,1.3725147678327567,1.291269750287051,1.365,2.6746343017538585,50.23,76.87525236036308,1.118,76.70895388748566,45.0,3.5087241067721875,0.0102867875724185,-0.0092424127388443,1.396377154584061,1.2760565781573785,0.0107232919134027,-0.0063867370136137,966.3753797969074,1.6303042940342447,0.0063968971345868,0.9182364822818964,0.0062287861094501,2,1.0514158571428571,1.6419984076433118,1.268950337078652,1.6804200086805556,1.766000628571429,0.96698872611465,1.865738891385768,1.2787170486111117,2023-09-17,0.5115103800141243,0.2186146519389895,0.5481380509535874,0.06588147109723819,0.301659415212037
853,Bournemouth,91,3,2023-09-17 13:00:00+00:00,1.05,1.19,1.27,1.4904000000000002,True,8.0,1,1,168.0,6.0,49.9,0.0,0.0,198.0,0.0,4.0,49.3,1.19,1.71,0.0,0.0,0.2726790265037339,1.0525437652161074,0.3602475090226866,0.4,0.7499999999999999,1.1222222222222222,1.14,0.4,1.55,1.6444444444444446,1.78,1.71,1.905,1.801111111111111,1.7448866666666665,1.19,1.08625,1.3116666666666663,1.2297466666666663,168.0,109.375,123.77777777777776,120.36666666666666,198.0,182.75,169.44444444444446,182.96666666666667,1.168195,1.7626216666666663,1.1546464520682662,1.8356211804449865,1.1970882844279178,1.614510080515566,1.172031184124046,1.7438436485734714,1.1275,4.146519634325328,40.765,76.87525236036308,1.757,76.70895388748566,57.89000000000001,2.829371425046327,-0.0081730889860657,0.0130918638486425,1.1666154002271014,1.879244807634549,-0.0059244178840451,0.0109358547780614,863.2249488674394,1.0892462018664122,0.0652751211838635,1.842664803248502,-0.054075018995316,1,1.0433527500000002,1.6182274525316451,1.290225168539326,1.397384001736111,2.2032011000000007,0.9838781012658232,1.999119445692884,1.3032734097222225,2023-09-17,0.21898016634677017,0.4809198702048723,0.29469059401422826,0.167319859992063,0.09671477394349233
854,Arsenal,3,1,2023-09-17 15:30:00+00:00,1.106,1.06,0.7000000000000001,0.272,False,11.0,1,2,135.0,1.0,50.3,0.0,0.0,40.0,0.0,3.0,27.2,1.06,0.3,1.0,0.0,0.1587914533310299,0.5719489214577195,0.3280288296043993,1.0,1.725,2.2111111111111112,2.12,0.4,1.15,1.4444444444444444,1.3333333333333333,0.4,0.9575,1.2461111111111112,1.20557,1.06,1.6625,1.8877777777777776,1.91726,135.0,151.5,176.22222222222223,179.4,40.0,82.5,116.5,112.86666666666666,1.894965,1.1988258333333333,1.708503762559767,1.0194236861206287,2.0771786521562765,1.0597662050070558,1.8939031036790108,1.119210389448588,1.7380000000000002,2.256704965045789,59.42999999999999,76.87525236036308,1.134,76.70895388748566,40.65,3.160108103103253,0.0031390216822626,0.0006714208996191,2.002628653610318,1.137443459336595,0.0017527446748809,0.0031847983795135,1154.079348843594,2.0142349963930064,0.0704615138004569,1.3012309093757264,-0.0572407763800174,0,0.9893737857142858,1.7570585443037974,1.5284393283582092,2.1254020052083336,1.9922009428571432,1.005251772151899,1.7345335223880598,1.161470229166667,2023-09-17,0.4374832957044186,0.1472566791280338,0.6407401535423236,0.0938681963418122,0.4191298708627873
855,Everton,11,9,2023-09-17 15:30:00+00:00,0.26,0.3,0.12,1.0828000000000002,True,3.0,0,0,40.0,3.0,27.2,0.0,0.0,135.0,0.0,1.0,50.3,0.3,1.02,0.0,1.0,0.0922878450102393,0.7666716772020546,0.3763450346760449,0.4,0.75,1.1555555555555557,0.9733333333333334,1.0,1.675,1.7333333333333334,1.8666666666666667,1.02,1.3537499999999998,1.875555555555556,1.7858033333333332,0.4,1.55125,1.4761111111111112,1.3335733333333335,40.0,130.25,126.38888888888889,124.93333333333334,135.0,121.5,136.77777777777777,148.63333333333333,1.2578016666666665,1.6789591666666666,1.0665460074502482,1.698272109254374,1.091788436708053,1.3793744743038556,1.1684844443729083,1.6088912292228907,1.308,3.085631988141052,44.4,76.87525236036308,1.2885,76.70895388748566,49.64,3.666101864046316,-0.0076499084902349,0.0103119973630787,1.2115776276072303,1.6480100265013298,-0.0029471045935359,0.0044929793967625,886.0162336935483,2.041565135943304,-0.0732334900259947,1.1622082900669262,-0.1141467098857995,3,0.9981237857142858,1.7284481803797465,1.3756893283582097,1.3973726124567476,1.9869009428571431,1.1726272151898738,2.08538352238806,1.5551641314878897,2023-09-17,0.12734409178956224,0.27347406333802693,0.46530843339318967,0.21232416689724248,0.15176271906950162
