,GW,name,position,Team,average_minutes,Goal_share,Assist_share,Pen_data,CBI_Percent,BPS,Save_Pred,Pos_Goal_Threat,Pos_Assist_Threat,Cards,Goal_factor,Assist_factor,CS_factor,default_points,value,selected,web_name
732,6,Christos_Tzolis,MID,3,80.0,0.098564066541083,0.0817304450332967,0.0,0.05623529604623842,2.006,0.0,0.1226246525109014,0.1685630800513233,0.1,5,3,1.0,2,65,25.3,Tzolis
733,7,Christos_Tzolis,MID,3,80.0,0.1014348984081325,0.084592821069437,0.0,0.05941617945385442,2.006,0.0,0.2012933931534137,0.2143430364380944,0.1,5,3,1.0,2,65,25.3,Tzolis
734,8,Christos_Tzolis,MID,3,80.0,0.1014348984081325,0.084592821069437,0.0,0.06587346026900087,2.006,0.0,0.1803795707997687,0.2009417989041198,0.1,5,3,1.0,2,65,25.3,Tzolis
735,2,Chuba_Akpom,FWD,40,0.0,0.0,0.0,0.0,0.05717009598518097,1.1729622060470326,0.0,0.05,0.05,0.1,4,3,0.0,2,50,0.6,Akpom
736,3,Chuba_Akpom,FWD,40,0.0,0.0,0.0,0.0,0.06462769974354143,1.1729622060470326,0.0,0.05,0.05,0.1,4,3,0.0,2,50,0.6,Akpom
737,4,Chuba_Akpom,FWD,40,0.0,0.0,0.0,0.0,0.06353323222051935,1.1729622060470326,0.0,0.05,0.05,0.1,4,3,0.0,2,50,0.6,Akpom
738,5,Chuba_Akpom,FWD,40,0.0,0.0,0.0,0.0,0.06823110923650966,1.1729622060470326,0.0,0.05,0.05,0.1,4,3,0.0,2,50,0.6,Akpom
739,6,Chuba_Akpom,FWD,40,0.0,0.0,0.0,0.0,0.04270403513886845,1.1729622060470326,0.0,0.05,0.05,0.1,4,3,0.0,2,50,0.6,Akpom
740,7,Chuba_Akpom,FWD,40,0.0,0.0,0.0,0.0,0.07875444790152426,1.1729622060470326,0.0,0.05,0.05,0.1,4,3,0.0,2,50,0.6,Akpom
741,8,Chuba_Akpom,FWD,40,0.0,0.0,0.0,0.0,0.06155794852321927,1.1729622060470326,0.0,0.05,0.05,0.1,4,3,0.0,2,50,0.6,Akpom
742,2,Claudio_Echeverri,MID,43,0.0,0.0,0.0,0.0,0.20500770475705063,5.760000000000001,0.0,0.05,0.05,0.1,5,3,1.0,2,50,0.0,Echeverri
743,3,Claudio_Echeverri,MID,43,0.0,0.0,0.0,0.0,0.16066629472218882,5.760000000000001,0.0,0.05,0.05,0.1,5,3,1.0,2,50,0.0,Echeverri
744,4,Claudio_Echeverri,MID,43,0.0,0.0,0.0,0.0,0.1873093719565338,5.760000000000001,0.0,0.05,0.05,0.1,5,3,1.0,2,50,0.0,Echeverri
745,5,Claudio_Echeverri,MID,43,0.0,0.0,0.0,0.0,0.1924921099371806,5.760000000000001,0.0,0.05,0.05,0.1,5,3,1.0,2,50,0.0,Echeverri
746,6,Claudio_Echeverri,MID,43,0.0,0.0,0.0,0.0,0.20799799873435834,5.760000000000001,0.0,0.05,0.05,0.1,5,3,1.0,2,50,0.0,Echeverri
747,7,Claudio_Echeverri,MID,43,0.0,0.0,0.0,0.0,0.07047612711121805,5.760000000000001,0.0,0.05,0.05,0.1,5,3,1.0,2,50,0.0,Echeverri
748,8,Claudio_Echeverri,MID,43,0.0,0.0,0.0,0.0,0.18126044244932243,5.760000000000001,0.0,0.05,0.05,0.1,5,3,1.0,2,50,0.0,Echeverri
749,2,Cody_Drameh,DEF,88,0.0,0.0,0.0,0.0,0.13960970286011468,1.0005098039215685,0.0,0.0730793418656172,0.112188419845144,0.1,6,3,4.0,2,40,0.0,Drameh
750,3,Cody_Drameh,DEF,88,0.0,0.0,0.0,0.0,0.15801294286987422,1.0005098039215685,0.0,0.0764992192542051,0.1389743327135018,0.1,6,3,4.0,2,40,0.0,Drameh
751,4,Cody_Drameh,DEF,88,0.0,0.0,0.0,0.0,0.13909507735224888,1.0005098039215685,0.0,0.071716035331533,0.0966010795611501,0.1,6,3,4.0,2,40,0.0,Drameh
752,5,Cody_Drameh,DEF,88,0.0,0.0,0.0,0.0,0.21202218352589766,1.0005098039215685,0.0,0.1027020279414937,0.0698184943692308,0.1,6,3,4.0,2,40,0.0,Drameh
753,6,Cody_Drameh,DEF,88,0.0,0.0,0.0,0.0,0.19089970325299122,1.0005098039215685,0.0,0.0762022650714574,0.1248307908560988,0.1,6,3,4.0,2,40,0.0,Drameh
754,7,Cody_Drameh,DEF,88,0.0,0.0,0.0,0.0,0.12566876489496312,1.0005098039215685,0.0,0.0902420798227992,0.1200340729225045,0.1,6,3,4.0,2,40,0.0,Drameh
755,8,Cody_Drameh,DEF,88,0.0,0.0,0.0,0.0,0.2070005448277588,1.0005098039215685,0.0,0.08889625198006,0.1232474178099194,0.1,6,3,4.0,2,40,0.0,Drameh
756,2,Cody_Gakpo,MID,14,88.6989627099515,0.1622673071337979,0.11787437521612171,0.0,0.040376647525814456,1.0,0.0,0.2012933931534137,0.2143430364380944,0.08,5,3,1.0,2,70,3.6,Gakpo
757,3,Cody_Gakpo,MID,14,88.6989627099515,0.16222790666796527,0.11784231771495261,0.0,0.012633220610480353,1.0,0.0,0.1675908064213912,0.1664808681863076,0.08,5,3,1.0,2,70,3.6,Gakpo
758,4,Cody_Gakpo,MID,14,88.6989627099515,0.16222790666796527,0.11784231771495261,0.0,0.027817821235407415,1.0,0.0,0.1535542472032719,0.2807864050645435,0.08,5,3,1.0,2,70,3.6,Gakpo
759,5,Cody_Gakpo,MID,14,88.6989627099515,0.16222790666796527,0.11784231771495261,0.0,0.049285166087768784,1.0,0.0,0.1814092535104011,0.1368781416142775,0.08,5,3,1.0,2,70,3.6,Gakpo
760,6,Cody_Gakpo,MID,14,88.6989627099515,0.16222790666796527,0.11784231771495261,0.0,0.05198382196976776,1.0,0.0,0.1516710903983691,0.2184238478812329,0.08,5,3,1.0,2,70,3.6,Gakpo
761,7,Cody_Gakpo,MID,14,88.6989627099515,0.16222790666796527,0.11784231771495261,0.0,0.04939930406212664,1.0,0.0,0.1957213773328405,0.1685659792684446,0.08,5,3,1.0,2,70,3.6,Gakpo
762,8,Cody_Gakpo,MID,14,88.6989627099515,0.16222790666796527,0.11784231771495261,0.0,0.03784518241328533,1.0,0.0,0.2187269349098032,0.1536004954665109,0.08,5,3,1.0,2,70,3.6,Gakpo
763,2,Cole_Palmer,MID,8,85.845,0.170986294195856,0.12421714671544404,0.13999999999999999,0.05840968252969494,2.258,0.0,0.1242872563964841,0.1995885383870244,0.22,5,3,1.0,2,95,10.6,Palmer
764,3,Cole_Palmer,MID,8,85.845,0.1710505929921961,0.12428300696444208,0.13999999999999999,0.052867292479176625,2.258,0.0,0.1270628025903145,0.1247142455598781,0.22,5,3,1.0,2,95,10.6,Palmer
765,4,Cole_Palmer,MID,8,85.845,0.17111550482849192,0.12434951573294935,0.13999999999999999,0.04578622423842964,2.258,0.0,0.1580729391110124,0.165407494098448,0.22,5,3,1.0,2,95,10.6,Palmer
766,5,Cole_Palmer,MID,8,85.845,0.17117990085826,0.1244155164588093,0.13999999999999999,0.07574786280317615,2.258,0.0,0.176748229810783,0.1729386122094444,0.22,5,3,1.0,2,95,10.6,Palmer
767,6,Cole_Palmer,MID,8,85.845,0.17124491089215413,0.12448216716312634,0.13999999999999999,0.0755776861948586,2.258,0.0,0.1071584309364909,0.1763808779225093,0.22,5,3,1.0,2,95,10.6,Palmer
768,7,Cole_Palmer,MID,8,85.845,0.17130940437607314,0.12454830881577401,0.13999999999999999,0.06896817590237989,2.258,0.0,0.1257906996501288,0.1634518075282892,0.22,5,3,1.0,2,95,10.6,Palmer
769,8,Cole_Palmer,MID,8,85.845,0.17137451283056196,0.12461510191074221,0.13999999999999999,0.07013094485167734,2.258,0.0,0.1325118462959229,0.0969255887043028,0.22,5,3,1.0,2,95,10.6,Palmer
770,2,Conor_Bradley,DEF,14,0.0,0.0,0.0,0.0,0.1576029849689931,1.0,0.0,0.0609314408566105,0.1010877656842382,0.25,6,3,4.0,2,50,0.0,Bradley
771,3,Conor_Bradley,DEF,14,0.0,0.0,0.0,0.0,0.05382982807059115,1.0,0.0,0.0730793418656172,0.112188419845144,0.25,6,3,4.0,2,50,0.0,Bradley
772,4,Conor_Bradley,DEF,14,0.0,0.0,0.0,0.0,0.112870545949878,1.0,0.0,0.0902420798227992,0.1200340729225045,0.25,6,3,4.0,2,50,0.0,Bradley
773,5,Conor_Bradley,DEF,14,0.0,0.0,0.0,0.0,0.1873268520967216,1.0,0.0,0.0593241184002262,0.1121788020294344,0.25,6,3,4.0,2,50,0.0,Bradley
774,6,Conor_Bradley,DEF,14,0.0,0.0,0.0,0.0,0.19602562073952134,1.0,0.0,0.0621858307483875,0.0826867703730647,0.25,6,3,4.0,2,50,0.0,Bradley
775,7,Conor_Bradley,DEF,14,0.0,0.0,0.0,0.0,0.18769756149844533,1.0,0.0,0.08889625198006,0.1232474178099194,0.25,6,3,4.0,2,50,0.0,Bradley
776,8,Conor_Bradley,DEF,14,0.0,0.0,0.0,0.0,0.14886198420081412,1.0,0.0,0.0765932511402231,0.1141586888491246,0.25,6,3,4.0,2,50,0.0,Bradley
777,2,Conor_Gallagher,MID,6,86.86532899999999,0.0906570875796732,0.10864879275825422,0.0,0.17776563712762872,3.6740000000000004,0.0,0.1714810473753032,0.1961736168330714,0.22,5,3,1.0,2,55,0.3,Gallagher
778,3,Conor_Gallagher,MID,6,86.86532899999999,0.09065490663408121,0.1086421262213606,0.0,0.14516802928307984,3.6740000000000004,0.0,0.1748105718833458,0.174091940599751,0.22,5,3,1.0,2,55,0.3,Gallagher
779,4,Conor_Gallagher,MID,6,86.86532899999999,0.09065490663408121,0.1086421262213606,0.0,0.15936570732231997,3.6740000000000004,0.0,0.1983238440862614,0.2049315599356508,0.22,5,3,1.0,2,55,0.3,Gallagher
780,5,Conor_Gallagher,MID,6,86.86532899999999,0.09065490663408121,0.1086421262213606,0.0,0.13103161694444362,3.6740000000000004,0.0,0.1785646472730203,0.2139222691376677,0.22,5,3,1.0,2,55,0.3,Gallagher
781,6,Conor_Gallagher,MID,6,86.86532899999999,0.09065490663408121,0.1086421262213606,0.0,0.13568211893099777,3.6740000000000004,0.0,0.1860830945008443,0.1913799330087358,0.22,5,3,1.0,2,55,0.3,Gallagher
782,7,Conor_Gallagher,MID,6,86.86532899999999,0.09065490663408121,0.1086421262213606,0.0,0.11534033406683207,3.6740000000000004,0.0,0.1616130281141775,0.1908631424210464,0.22,5,3,1.0,2,55,0.3,Gallagher
783,8,Conor_Gallagher,MID,6,86.86532899999999,0.09065490663408121,0.1086421262213606,0.0,0.11490322231844786,3.6740000000000004,0.0,0.1767223870429291,0.2668866003462178,0.22,5,3,1.0,2,55,0.3,Gallagher
784,2,Cristhian_Mosquera,DEF,3,90.0,0.01708720398998062,0.02596169978384326,0.0,0.3012688847825674,3.8820000000000006,0.0,0.0981479453664453,0.0662374343101665,0.19,6,3,4.0,2,55,6.2,Mosquera
785,3,Cristhian_Mosquera,DEF,3,90.0,0.01708720398998062,0.02596169978384326,0.0,0.2707143093560809,3.8820000000000006,0.0,0.0879167192461981,0.0638024917859979,0.19,6,3,4.0,2,55,6.2,Mosquera
786,4,Cristhian_Mosquera,DEF,3,90.0,0.01708720398998062,0.02596169978384326,0.0,0.3170571022691551,3.8820000000000006,0.0,0.0745230602973268,0.0735175374569714,0.19,6,3,4.0,2,55,6.2,Mosquera
787,5,Cristhian_Mosquera,DEF,3,90.0,0.017341928757984248,0.026428887798162725,0.0,0.31221372791001384,3.8820000000000006,0.0,0.0831882592818434,0.0703856056393699,0.19,6,3,4.0,2,55,6.2,Mosquera
788,6,Cristhian_Mosquera,DEF,3,90.0,0.01646218927442458,0.024847545898197362,0.0,0.3141462350843334,3.8820000000000006,0.0,0.1012186598521123,0.0724656788255882,0.19,6,3,4.0,2,55,6.2,Mosquera
789,7,Cristhian_Mosquera,DEF,3,90.0,0.016941676162789934,0.025717760417486028,0.0,0.3268629982806386,3.8820000000000006,0.0,0.0777804408544048,0.0674238254676089,0.19,6,3,4.0,2,55,6.2,Mosquera
790,8,Cristhian_Mosquera,DEF,3,90.0,0.016941676162789934,0.025717760417486028,0.0,0.3515233541734689,3.8820000000000006,0.0,0.0945746092353715,0.0631355595847643,0.19,6,3,4.0,2,55,6.2,Mosquera
791,2,Cristian_Romero,DEF,6,0.0,0.0,0.0,0.0,0.48369195158103734,1.0,0.0,0.0928119656059018,0.0642022221106676,0.35,6,3,4.0,2,50,0.2,Romero
792,3,Cristian_Romero,DEF,6,0.0,0.0,0.0,0.0,0.423918251873085,1.0,0.0,0.0777804408544048,0.0674238254676089,0.35,6,3,4.0,2,50,0.2,Romero
793,4,Cristian_Romero,DEF,6,0.0,0.0,0.0,0.0,0.45099506832962794,1.0,0.0,0.0945746092353715,0.0631355595847643,0.35,6,3,4.0,2,50,0.2,Romero
794,5,Cristian_Romero,DEF,6,0.0,0.0,0.0,0.0,0.39518610180417474,1.0,0.0,0.0981479453664453,0.0662374343101665,0.35,6,3,4.0,2,50,0.2,Romero
795,6,Cristian_Romero,DEF,6,0.0,0.0,0.0,0.0,0.40484400200867604,1.0,0.0,0.1206053904150502,0.0641333135364202,0.35,6,3,4.0,2,50,0.2,Romero
796,7,Cristian_Romero,DEF,6,0.0,0.0,0.0,0.0,0.36100340432492095,1.0,0.0,0.0811568465798388,0.0736894607330538,0.35,6,3,4.0,2,50,0.2,Romero
797,8,Cristian_Romero,DEF,6,0.0,0.0,0.0,0.0,0.36001416317166485,1.0,0.0,0.0879167192461981,0.0638024917859979,0.35,6,3,4.0,2,50,0.2,Romero
798,2,Curtis_Jones,MID,14,0.956642,0.0006531438493835608,0.0011006242409547001,0.0,0.1389282705135647,7.58,0.0,0.0609314408566105,0.1010877656842382,0.05,5,3,1.0,2,55,0.0,C.Jones
799,3,Curtis_Jones,MID,14,0.956642,0.0006529852581529773,0.00110032491158117,0.0,0.04676874260599854,7.58,0.0,0.0730793418656172,0.112188419845144,0.05,5,3,1.0,2,55,0.0,C.Jones
800,4,Curtis_Jones,MID,14,0.956642,0.0006529852581529773,0.00110032491158117,0.0,0.0988741482167159,7.58,0.0,0.0902420798227992,0.1200340729225045,0.05,5,3,1.0,2,55,0.0,C.Jones
801,5,Curtis_Jones,MID,14,0.956642,0.0006529852581529773,0.00110032491158117,0.0,0.1658233973123172,7.58,0.0,0.0593241184002262,0.1121788020294344,0.05,5,3,1.0,2,55,0.0,C.Jones
802,6,Curtis_Jones,MID,14,0.956642,0.0006529852581529773,0.00110032491158117,0.0,0.17373709760760933,7.58,0.0,0.0621858307483875,0.0826867703730647,0.05,5,3,1.0,2,55,0.0,C.Jones
803,7,Curtis_Jones,MID,14,0.956642,0.0006529852581529773,0.00110032491158117,0.0,0.16616025325216405,7.58,0.0,0.08889625198006,0.1232474178099194,0.05,5,3,1.0,2,55,0.0,C.Jones
804,8,Curtis_Jones,MID,14,0.956642,0.0006529852581529773,0.00110032491158117,0.0,0.13106186705827325,7.58,0.0,0.0765932511402231,0.1141586888491246,0.05,5,3,1.0,2,55,0.0,C.Jones
805,2,Cédric_Kipré,DEF,40,0.0,0.0,0.0,0.0,0.030127583090788,1.0,0.0,,,0.1,6,3,4.0,2,40,0.7,Kipré
806,3,Cédric_Kipré,DEF,40,0.0,0.0,0.0,0.0,0.03418550690812335,1.0,0.0,,,0.1,6,3,4.0,2,40,0.7,Kipré
807,4,Cédric_Kipré,DEF,40,0.0,0.0,0.0,0.0,0.033588064400416756,1.0,0.0,,,0.1,6,3,4.0,2,40,0.7,Kipré
808,5,Cédric_Kipré,DEF,40,0.0,0.0,0.0,0.0,0.03615718020097076,1.0,0.0,,,0.1,6,3,4.0,2,40,0.7,Kipré
809,6,Cédric_Kipré,DEF,40,0.0,0.0,0.0,0.0,0.022342085925746574,1.0,0.0,,,0.1,6,3,4.0,2,40,0.7,Kipré
810,7,Cédric_Kipré,DEF,40,0.0,0.0,0.0,0.0,0.04195647923587022,1.0,0.0,,,0.1,6,3,4.0,2,40,0.7,Kipré
811,8,Cédric_Kipré,DEF,40,0.0,0.0,0.0,0.0,0.032511470609795,1.0,0.0,,,0.1,6,3,4.0,2,40,0.7,Kipré
812,2,César_Palacios,MID,54,0.0,0.0,0.0,0.0,0.031127775995659347,1.0,0.0,0.05,0.05,0.1,5,3,1.0,2,55,0.2,Palacios
813,3,César_Palacios,MID,54,0.0,0.0,0.0,0.0,0.033588064400416756,1.0,0.0,0.05,0.05,0.1,5,3,1.0,2,55,0.2,Palacios
814,4,César_Palacios,MID,54,0.0,0.0,0.0,0.0,0.03418550690812335,1.0,0.0,0.05,0.05,0.1,5,3,1.0,2,55,0.2,Palacios
815,5,César_Palacios,MID,54,0.0,0.0,0.0,0.0,0.030127583090788,1.0,0.0,0.05,0.05,0.1,5,3,1.0,2,55,0.2,Palacios
816,6,César_Palacios,MID,54,0.0,0.0,0.0,0.0,0.010115363508502262,1.0,0.0,0.05,0.05,0.1,5,3,1.0,2,55,0.2,Palacios
817,7,César_Palacios,MID,54,0.0,0.0,0.0,0.0,0.02372282516517086,1.0,0.0,0.05,0.05,0.1,5,3,1.0,2,55,0.2,Palacios
818,8,César_Palacios,MID,54,0.0,0.0,0.0,0.0,0.02515030201376128,1.0,0.0,0.05,0.05,0.1,5,3,1.0,2,55,0.2,Palacios
819,2,Daichi_Kamada,MID,31,90.0,0.03453369706830616,0.12276003947225671,0.0,0.15892618555570037,5.804,0.0,0.064463650057572,0.1306937301038149,0.15,5,3,1.0,2,50,0.3,Kamada
820,3,Daichi_Kamada,MID,31,90.0,0.03453369706830616,0.12276003947225671,0.0,0.08975198953836372,5.804,0.0,0.1015273032273039,0.1162160041968325,0.15,5,3,1.0,2,50,0.3,Kamada
821,4,Daichi_Kamada,MID,31,90.0,0.03453369706830616,0.12276003947225671,0.0,0.04222856646103945,5.804,0.0,0.1015026890760771,0.1373040083687681,0.15,5,3,1.0,2,50,0.3,Kamada
822,5,Daichi_Kamada,MID,31,90.0,0.03453369706830616,0.12276003947225671,0.0,0.12031104858369189,5.804,0.0,0.094538977983863,0.1093234105418477,0.15,5,3,1.0,2,50,0.3,Kamada
823,6,Daichi_Kamada,MID,31,90.0,0.03453369706830616,0.12276003947225671,0.0,0.12663000038442832,5.804,0.0,0.1182429486022436,0.1559093911955459,0.15,5,3,1.0,2,50,0.3,Kamada
824,7,Daichi_Kamada,MID,31,90.0,0.03453369706830616,0.12276003947225671,0.0,0.11936342036350138,5.804,0.0,0.0918964190740629,0.1164876249095094,0.15,5,3,1.0,2,50,0.3,Kamada
825,8,Daichi_Kamada,MID,31,90.0,0.03453369706830616,0.12276003947225671,0.0,0.15582368409257047,5.804,0.0,0.1245267459124569,0.1253558391865506,0.15,5,3,1.0,2,50,0.3,Kamada
826,2,Daizen_Maeda,MID,40,0.0,0.0,0.0,0.0,0.05717009598518097,1.1729622060470324,0.0,0.05,0.05,0.1,5,3,1.0,2,55,0.4,Maeda
827,3,Daizen_Maeda,MID,40,0.0,0.0,0.0,0.0,0.06462769974354143,1.1729622060470324,0.0,0.05,0.05,0.1,5,3,1.0,2,55,0.4,Maeda
828,4,Daizen_Maeda,MID,40,0.0,0.0,0.0,0.0,0.06353323222051935,1.1729622060470324,0.0,0.05,0.05,0.1,5,3,1.0,2,55,0.4,Maeda
829,5,Daizen_Maeda,MID,40,0.0,0.0,0.0,0.0,0.06823110923650966,1.1729622060470324,0.0,0.05,0.05,0.1,5,3,1.0,2,55,0.4,Maeda
830,6,Daizen_Maeda,MID,40,0.0,0.0,0.0,0.0,0.04270403513886845,1.1729622060470324,0.0,0.05,0.05,0.1,5,3,1.0,2,55,0.4,Maeda
831,7,Daizen_Maeda,MID,40,0.0,0.0,0.0,0.0,0.07875444790152426,1.1729622060470324,0.0,0.05,0.05,0.1,5,3,1.0,2,55,0.4,Maeda
832,8,Daizen_Maeda,MID,40,0.0,0.0,0.0,0.0,0.06155794852321927,1.1729622060470324,0.0,0.05,0.05,0.1,5,3,1.0,2,55,0.4,Maeda
833,2,Dan_Burn,DEF,4,20.0,0.011871535696359561,0.01230929631619655,0.0,0.40224022846859225,1.0,0.0,0.1196956617825457,0.0671220012593665,0.35,6,3,4.0,2,50,2.5,Burn
834,3,Dan_Burn,DEF,4,20.0,0.011871535696359561,0.01230929631619655,0.0,0.42178068644751193,1.0,0.0,0.0792950438949562,0.0754776600470285,0.35,6,3,4.0,2,50,2.5,Burn
835,4,Dan_Burn,DEF,4,20.0,0.011871535696359561,0.01230929631619655,0.0,0.3583428079439294,1.0,0.0,0.1012186598521123,0.0724656788255882,0.35,6,3,4.0,2,50,2.5,Burn
836,5,Dan_Burn,DEF,4,20.0,0.011871535696359561,0.01230929631619655,0.0,0.2997760986290244,1.0,0.0,0.0811568465798388,0.0736894607330538,0.35,6,3,4.0,2,50,2.5,Burn
837,6,Dan_Burn,DEF,4,20.0,0.011871535696359561,0.01230929631619655,0.0,0.31249753835445837,1.0,0.0,0.0811568465798388,0.0736894607330538,0.35,6,3,4.0,2,50,2.5,Burn
838,7,Dan_Burn,DEF,4,20.0,0.011871535696359561,0.01230929631619655,0.0,0.3445639382758923,1.0,0.0,0.0981479453664453,0.0662374343101665,0.35,6,3,4.0,2,50,2.5,Burn
839,8,Dan_Burn,DEF,4,20.0,0.011871535696359561,0.01230929631619655,0.0,0.379781718579713,1.0,0.0,0.0808526401371513,0.0688841919652118,0.35,6,3,4.0,2,50,2.5,Burn
840,2,Dan_Ndoye,MID,17,75.0,0.05415946153083922,0.13079154227916975,0.0,0.04107636841212166,1.0,0.0,0.1416906418113573,0.1523274505304762,0.04,5,3,1.0,2,55,0.4,Ndoye
841,3,Dan_Ndoye,MID,17,75.0,0.05415946153083922,0.13079154227916975,0.0,0.044180207459352354,1.0,0.0,0.1325118462959229,0.0969255887043028,0.04,5,3,1.0,2,55,0.4,Ndoye
842,4,Dan_Ndoye,MID,17,75.0,0.05415946153083922,0.13079154227916975,0.0,0.03485189257660504,1.0,0.0,0.1527194779419768,0.1146112872189217,0.04,5,3,1.0,2,55,0.4,Ndoye
843,5,Dan_Ndoye,MID,17,75.0,0.05415946153083922,0.13079154227916975,0.0,0.0302770075488697,1.0,0.0,0.1580729391110124,0.165407494098448,0.04,5,3,1.0,2,55,0.4,Ndoye
844,6,Dan_Ndoye,MID,17,75.0,0.05415946153083922,0.13079154227916975,0.0,0.0403635308198904,1.0,0.0,0.2035399376271577,0.193321813622163,0.04,5,3,1.0,2,55,0.4,Ndoye
845,7,Dan_Ndoye,MID,17,75.0,0.05415946153083922,0.13079154227916975,0.0,0.03307743074100437,1.0,0.0,0.1270628025903145,0.1247142455598781,0.04,5,3,1.0,2,55,0.4,Ndoye
846,8,Dan_Ndoye,MID,17,75.0,0.05415946153083922,0.13079154227916975,0.0,0.012215710671796448,1.0,0.0,0.1580729391110124,0.165407494098448,0.04,5,3,1.0,2,55,0.4,Ndoye
847,2,Dane_Scarlett,FWD,6,0.0,0.0,0.0,0.0,0.04102603741041751,1.0,0.0,0.05,0.05,0.1,4,3,0.0,2,45,1.8,Scarlett
848,3,Dane_Scarlett,FWD,6,0.0,0.0,0.0,0.0,0.032511470609795,1.0,0.0,0.05,0.05,0.1,4,3,0.0,2,45,1.8,Scarlett
849,4,Dane_Scarlett,FWD,6,0.0,0.0,0.0,0.0,0.03615718020097076,1.0,0.0,0.05,0.05,0.1,4,3,0.0,2,45,1.8,Scarlett
850,5,Dane_Scarlett,FWD,6,0.0,0.0,0.0,0.0,0.028973682128624403,1.0,0.0,0.05,0.05,0.1,4,3,0.0,2,45,1.8,Scarlett
851,6,Dane_Scarlett,FWD,6,0.0,0.0,0.0,0.0,0.030127583090788,1.0,0.0,0.05,0.05,0.1,4,3,0.0,2,45,1.8,Scarlett
852,7,Dane_Scarlett,FWD,6,0.0,0.0,0.0,0.0,0.02515030201376128,1.0,0.0,0.05,0.05,0.1,4,3,0.0,2,45,1.8,Scarlett
853,8,Dane_Scarlett,FWD,6,0.0,0.0,0.0,0.0,0.025045311961665387,1.0,0.0,0.05,0.05,0.1,4,3,0.0,2,45,1.8,Scarlett
854,2,Dango_Ouattara,MID,94,76.296756,0.14001384657235003,0.16073662273982567,0.0,0.07759215122014615,1.0,0.0,0.1283313919331239,0.2489724237570137,0.18,5,3,1.0,2,65,1.2,O.Dango
855,3,Dango_Ouattara,MID,94,76.296756,0.14001384657235003,0.16073662273982567,0.0,0.0785621919256578,1.0,0.0,0.0925577369184351,0.2212704257625769,0.18,5,3,1.0,2,65,1.2,O.Dango
856,4,Dango_Ouattara,MID,94,76.296756,0.14001384657235003,0.16073662273982567,0.0,0.09899648152442594,1.0,0.0,0.1071584309364909,0.1763808779225093,0.18,5,3,1.0,2,65,1.2,O.Dango
857,5,Dango_Ouattara,MID,94,76.296756,0.14001384657235003,0.16073662273982567,0.0,0.06382145135967643,1.0,0.0,0.116094884253595,0.1805601158801489,0.18,5,3,1.0,2,65,1.2,O.Dango
858,6,Dango_Ouattara,MID,94,76.296756,0.14001384657235003,0.16073662273982567,0.0,0.07337414931079202,1.0,0.0,0.1527194779419768,0.1146112872189217,0.18,5,3,1.0,2,65,1.2,O.Dango
859,7,Dango_Ouattara,MID,94,76.296756,0.14001384657235003,0.16073662273982567,0.0,0.0858665264908325,1.0,0.0,0.1416906418113573,0.1523274505304762,0.18,5,3,1.0,2,65,1.2,O.Dango
860,8,Dango_Ouattara,MID,94,76.296756,0.14001384657235003,0.16073662273982567,0.0,0.06057866109394994,1.0,0.0,0.1580729391110124,0.165407494098448,0.18,5,3,1.0,2,65,1.2,O.Dango
861,2,Daniel_Ballard,DEF,56,90.0,0.07684528764179309,0.050140120169229314,0.0,0.4779345220714239,1.0,0.0,0.0838680414533683,0.0655526594530355,0.2,6,3,4.0,2,50,5.6,Ballard
862,3,Daniel_Ballard,DEF,56,90.0,0.07684528764179309,0.050140120169229314,0.0,0.6244288152954793,1.0,0.0,0.0849940715206735,0.0598424607353778,0.2,6,3,4.0,2,50,5.6,Ballard
863,4,Daniel_Ballard,DEF,56,90.0,0.07684528764179309,0.050140120169229314,0.0,0.5310374496139427,1.0,0.0,0.071762426912545,0.117128159491112,0.2,6,3,4.0,2,50,5.6,Ballard
864,5,Daniel_Ballard,DEF,56,90.0,0.07684528764179309,0.050140120169229314,0.0,0.6369401634724629,1.0,0.0,0.0637658552927126,0.0542317756192753,0.2,6,3,4.0,2,50,5.6,Ballard
865,6,Daniel_Ballard,DEF,56,90.0,0.07684528764179309,0.050140120169229314,0.0,0.5572171102657296,1.0,0.0,0.0831882592818434,0.0703856056393699,0.2,6,3,4.0,2,50,5.6,Ballard
866,7,Daniel_Ballard,DEF,56,90.0,0.07684528764179309,0.050140120169229314,0.0,0.6238580023384679,1.0,0.0,0.0792950438949562,0.0754776600470285,0.2,6,3,4.0,2,50,5.6,Ballard
867,8,Daniel_Ballard,DEF,56,90.0,0.07684528764179309,0.050140120169229314,0.0,0.5594326236171155,1.0,0.0,0.1012186598521123,0.0724656788255882,0.2,6,3,4.0,2,50,5.6,Ballard
868,2,Daniel_James,MID,2,23.653171893916813,0.023191090703172018,0.027406022408194983,0.0,0.039849542275244156,3.1580000000000004,0.0,0.08889625198006,0.1232474178099194,0.0,5,3,1.0,2,50,0.1,James
869,3,Daniel_James,MID,2,23.653171893916813,0.023191090703172018,0.027406022408194983,0.0,0.030457471695804057,3.1580000000000004,0.0,0.0765932511402231,0.1141586888491246,0.0,5,3,1.0,2,50,0.1,James
870,4,Daniel_James,MID,2,23.653171893916813,0.023191090703172018,0.027406022408194983,0.0,0.04102603741041751,3.1580000000000004,0.0,0.1027020279414937,0.0698184943692308,0.0,5,3,1.0,2,50,0.1,James
